record_id,timestamp,hour,zone_id,zone_name,road_name,latitude,longitude,dashcam_detection_confidence,pothole_depth_cm,pothole_width_cm,surface_area_sqm,road_roughness_iri,vehicle_vibration_g,approaching_speed_kmh,weather,lighting,severity,repair_urgency,community_reports_count,verified_status,synthetic_label
POT-008445,2026-02-21 05:16:00,5,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.840244,77.66098,0.879,6.6,71.9,0.047,8.45,3.15,33.9,CLEAR,NIGHT_UNLIT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-008446,2026-02-10 00:16:00,0,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.033475,77.597426,0.958,11.1,43.1,0.048,8.36,0.91,23.1,RAIN,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-008447,2026-03-12 16:30:00,16,BLR-ORR-08,Outer Ring Road Sarjapur Jn,Sarjapur-ORR Junction,12.917816,77.648952,0.932,10.1,100.5,0.102,10.19,0.51,48.5,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-008448,2026-01-07 22:49:00,22,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.931021,77.62659,0.794,6.8,80.5,0.055,5.72,3.02,59.5,CLEAR,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,3,1,SYNTHETIC_DASHCAM_HAZARD
POT-008449,2026-03-03 20:32:00,20,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.039592,77.600105,0.809,9.5,110.0,0.104,5.2,3.5,58.9,CLEAR,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-008450,2026-03-28 12:18:00,12,BLR-SILK-01,Silk Board Junction,Hosur Road / Outer Ring Road,12.920256,77.620259,0.86,3.7,64.8,0.024,7.11,3.04,59.2,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-008451,2026-03-14 18:35:00,18,BLR-YESHW-12,Yeshwanthpur TTMC Circle,Tumkur Road / Subedarchatram Rd,13.027597,77.549698,0.918,14.6,105.6,0.154,10.75,3.12,48.9,HEAVY_RAIN,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,3,1,SYNTHETIC_DASHCAM_HAZARD
POT-008452,2026-01-04 15:12:00,15,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.93831,77.621517,0.79,13.9,101.8,0.142,10.76,0.42,60.9,RAIN,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-008453,2026-02-27 12:50:00,12,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.922282,77.673539,0.907,14.8,57.8,0.086,9.66,1.54,56.2,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-008454,2026-01-15 07:12:00,7,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.980412,77.610146,0.948,3.8,95.5,0.036,4.23,0.93,35.5,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-008455,2026-03-16 11:26:00,11,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.987706,77.731718,0.792,5.2,71.6,0.037,3.84,1.1,51.2,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-008456,2026-03-24 13:04:00,13,BLR-SILK-01,Silk Board Junction,Hosur Road / Outer Ring Road,12.914956,77.622028,0.956,11.2,61.3,0.069,9.08,2.88,15.7,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-008457,2026-02-28 12:31:00,12,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.845596,77.663879,0.941,6.7,82.2,0.055,6.7,2.96,59.1,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-008458,2026-03-07 23:18:00,23,BLR-INDIRA-10,Indiranagar 100ft Road,100ft Road CMH Junction,12.972485,77.643392,0.99,5.6,85.1,0.048,8.53,2.49,15.3,CLEAR,NIGHT_UNLIT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-008459,2026-02-06 09:50:00,9,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.03943,77.5935,0.955,16.3,51.6,0.084,4.09,3.03,64.8,FOG,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-008460,2026-02-26 12:40:00,12,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.971975,77.60189,0.785,4.2,89.8,0.038,3.41,0.8,29.6,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,3,1,SYNTHETIC_DASHCAM_HAZARD
POT-008461,2026-01-23 06:41:00,6,BLR-INDIRA-10,Indiranagar 100ft Road,100ft Road CMH Junction,12.975917,77.644716,0.913,8.9,57.0,0.051,9.04,1.2,34.3,CLEAR,DAYLIGHT,HIGH,URGENT_24H,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-008462,2026-03-29 02:25:00,2,BLR-ORR-08,Outer Ring Road Sarjapur Jn,Sarjapur-ORR Junction,12.920262,77.651464,0.914,18.3,22.7,0.042,5.77,1.85,18.2,CLEAR,NIGHT_UNLIT,CRITICAL,EMERGENCY_IMMEDIATE,3,1,SYNTHETIC_DASHCAM_HAZARD
POT-008463,2026-01-09 23:12:00,23,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.936898,77.62589,0.88,15.9,47.8,0.076,8.58,0.65,52.8,CLEAR,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-008464,2026-02-12 04:04:00,4,BLR-INDIRA-10,Indiranagar 100ft Road,100ft Road CMH Junction,12.972002,77.637051,0.855,14.2,96.2,0.137,10.82,0.98,37.5,CLOUDY,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-008465,2026-03-24 20:43:00,20,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,12.994276,77.697095,0.822,8.5,102.3,0.087,10.67,3.32,62.2,CLEAR,NIGHT_UNLIT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-008466,2026-01-07 08:07:00,8,BLR-YESHW-12,Yeshwanthpur TTMC Circle,Tumkur Road / Subedarchatram Rd,13.020627,77.556192,0.836,7.9,100.5,0.079,4.56,1.11,36.7,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-008467,2026-03-07 14:54:00,14,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.926878,77.681108,0.85,11.5,97.0,0.112,9.56,2.58,31.2,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-008468,2026-02-21 08:22:00,8,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.930452,77.62126,0.935,18.3,89.6,0.164,8.58,1.94,30.7,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-008469,2026-03-21 11:51:00,11,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.979331,77.60816,0.858,3.6,20.7,0.007,10.3,2.08,60.9,CLEAR,DAYLIGHT,HIGH,URGENT_24H,3,1,SYNTHETIC_DASHCAM_HAZARD
POT-008470,2026-01-20 12:33:00,12,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.938289,77.621208,0.881,2.9,70.6,0.02,7.35,2.59,53.5,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-008471,2026-03-24 21:52:00,21,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.978681,77.603921,0.899,3.1,73.2,0.023,3.01,2.94,23.4,CLOUDY,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,3,1,SYNTHETIC_DASHCAM_HAZARD
POT-008472,2026-03-08 09:02:00,9,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.983942,77.736047,0.958,17.5,37.7,0.066,10.68,0.87,25.1,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-008473,2026-01-08 04:04:00,4,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.988849,77.732612,0.795,7.6,88.2,0.067,10.16,0.62,44.2,CLOUDY,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-008474,2026-03-03 13:07:00,13,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.848257,77.660317,0.834,17.5,97.5,0.171,8.71,1.61,44.5,RAIN,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-008475,2026-01-30 16:56:00,16,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.035753,77.601593,0.868,16.0,107.7,0.172,6.98,0.99,15.9,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,4,1,SYNTHETIC_DASHCAM_HAZARD
POT-008476,2026-02-21 17:35:00,17,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.978648,77.606001,0.938,9.5,33.7,0.032,9.31,1.22,55.1,CLEAR,DAYLIGHT,HIGH,URGENT_24H,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-008477,2026-03-05 19:53:00,19,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.937997,77.62586,0.864,5.9,69.2,0.041,8.7,3.39,44.0,CLEAR,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-008478,2026-03-22 20:00:00,20,BLR-SILK-01,Silk Board Junction,Hosur Road / Outer Ring Road,12.919752,77.621111,0.914,17.2,78.3,0.135,5.47,3.49,60.6,CLEAR,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-008479,2026-03-25 10:29:00,10,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.845359,77.660131,0.909,6.6,104.9,0.069,6.19,2.86,16.9,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-008480,2026-01-31 18:10:00,18,BLR-INDIRA-10,Indiranagar 100ft Road,100ft Road CMH Junction,12.971858,77.643797,0.94,14.0,92.1,0.129,5.76,2.76,51.8,FOG,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-008481,2026-01-17 08:31:00,8,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.933896,77.620974,0.98,3.3,37.3,0.012,5.38,2.74,48.5,RAIN,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,3,1,SYNTHETIC_DASHCAM_HAZARD
POT-008482,2026-02-19 13:58:00,13,BLR-YESHW-12,Yeshwanthpur TTMC Circle,Tumkur Road / Subedarchatram Rd,13.023244,77.550038,0.988,8.8,106.4,0.094,3.06,0.49,27.6,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-008483,2026-02-04 10:08:00,10,BLR-MGROAD-11,MG Road Brigade Jn,Mahatma Gandhi Road,12.972889,77.609418,0.919,11.8,54.1,0.064,9.78,0.37,50.6,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,4,1,SYNTHETIC_DASHCAM_HAZARD
POT-008484,2026-02-03 05:25:00,5,BLR-MARATH-05,Marathahalli Bridge,Outer Ring Road,12.957251,77.703249,0.913,2.5,46.8,0.012,8.91,1.88,16.9,CLEAR,NIGHT_UNLIT,HIGH,URGENT_24H,3,1,SYNTHETIC_DASHCAM_HAZARD
POT-008485,2026-03-10 02:05:00,2,BLR-MARATH-05,Marathahalli Bridge,Outer Ring Road,12.952666,77.70253,0.894,17.0,61.7,0.105,10.58,0.37,29.8,HEAVY_RAIN,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,4,1,SYNTHETIC_DASHCAM_HAZARD
POT-008486,2026-01-30 22:22:00,22,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.845659,77.655912,0.943,17.4,15.8,0.027,7.29,1.72,42.1,CLEAR,NIGHT_UNLIT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-008487,2026-03-14 12:30:00,12,BLR-YESHW-12,Yeshwanthpur TTMC Circle,Tumkur Road / Subedarchatram Rd,13.019963,77.557564,0.817,12.0,66.5,0.08,10.78,0.26,17.2,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,3,1,SYNTHETIC_DASHCAM_HAZARD
POT-008488,2026-03-01 11:02:00,11,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.981826,77.731146,0.895,8.6,15.3,0.013,10.11,1.15,44.3,CLEAR,DAYLIGHT,HIGH,URGENT_24H,4,1,SYNTHETIC_DASHCAM_HAZARD
POT-008489,2026-03-17 11:20:00,11,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,12.994932,77.692097,0.969,2.0,84.8,0.017,3.09,0.49,45.3,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-008490,2026-03-02 06:06:00,6,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.926108,77.679098,0.857,17.8,38.1,0.068,8.95,2.98,21.1,RAIN,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-008491,2026-01-08 23:24:00,23,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.938363,77.623144,0.876,12.0,98.7,0.118,10.89,1.45,25.6,CLEAR,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-008492,2026-03-06 22:02:00,22,BLR-MARATH-05,Marathahalli Bridge,Outer Ring Road,12.959301,77.705149,0.839,4.5,22.7,0.01,4.91,3.03,41.5,CLEAR,NIGHT_UNLIT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-008493,2026-03-25 10:48:00,10,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,12.997738,77.691776,0.841,6.9,27.5,0.019,3.01,2.46,34.0,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-008494,2026-01-02 02:26:00,2,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.030974,77.59277,0.916,15.1,87.3,0.132,3.28,2.35,36.5,CLEAR,NIGHT_UNLIT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-008495,2026-02-17 20:44:00,20,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.035824,77.601319,0.89,11.5,90.6,0.104,9.21,0.87,29.4,CLOUDY,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-008496,2026-03-08 04:24:00,4,BLR-SILK-01,Silk Board Junction,Hosur Road / Outer Ring Road,12.916071,77.627571,0.926,8.3,97.5,0.081,5.15,2.49,46.9,CLEAR,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,4,1,SYNTHETIC_DASHCAM_HAZARD
POT-008497,2026-03-11 01:07:00,1,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.937668,77.624021,0.814,7.1,23.7,0.017,6.79,1.66,35.6,CLEAR,NIGHT_LIT,HIGH,URGENT_24H,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-008498,2026-01-31 05:43:00,5,BLR-YESHW-12,Yeshwanthpur TTMC Circle,Tumkur Road / Subedarchatram Rd,13.02482,77.553928,0.788,4.5,79.8,0.036,6.74,2.71,36.0,CLEAR,NIGHT_UNLIT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-008499,2026-03-15 02:46:00,2,BLR-ORR-08,Outer Ring Road Sarjapur Jn,Sarjapur-ORR Junction,12.917453,77.645289,0.976,3.8,45.0,0.017,9.38,1.57,32.0,CLEAR,NIGHT_LIT,HIGH,URGENT_24H,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-008500,2026-02-13 19:21:00,19,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.847952,77.658331,0.892,16.8,45.6,0.077,5.52,0.73,34.6,CLEAR,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-008501,2026-03-26 20:49:00,20,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.939945,77.627152,0.809,7.4,22.2,0.016,9.35,2.59,52.7,CLOUDY,NIGHT_UNLIT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-008502,2026-03-08 21:07:00,21,BLR-SILK-01,Silk Board Junction,Hosur Road / Outer Ring Road,12.920679,77.621683,0.792,7.0,66.3,0.046,5.18,0.91,41.6,CLEAR,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-008503,2026-01-29 23:16:00,23,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.925988,77.67645,0.82,7.8,38.3,0.03,2.65,1.7,49.1,CLEAR,NIGHT_LIT,HIGH,URGENT_24H,4,1,SYNTHETIC_DASHCAM_HAZARD
POT-008504,2026-03-31 07:59:00,7,BLR-SILK-01,Silk Board Junction,Hosur Road / Outer Ring Road,12.913352,77.621901,0.896,15.3,93.8,0.144,4.66,1.87,44.3,CLOUDY,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,4,1,SYNTHETIC_DASHCAM_HAZARD
POT-008505,2026-03-28 06:25:00,6,BLR-INDIRA-10,Indiranagar 100ft Road,100ft Road CMH Junction,12.971483,77.640646,0.983,14.0,26.3,0.037,8.85,1.89,26.9,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-008506,2026-03-01 11:41:00,11,BLR-ORR-08,Outer Ring Road Sarjapur Jn,Sarjapur-ORR Junction,12.919962,77.652848,0.936,6.5,69.4,0.045,10.41,3.01,38.9,CLOUDY,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-008507,2026-03-06 05:14:00,5,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.035026,77.600509,0.937,4.0,61.9,0.025,9.52,0.62,35.8,CLOUDY,NIGHT_UNLIT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-008508,2026-03-12 00:40:00,0,BLR-ORR-08,Outer Ring Road Sarjapur Jn,Sarjapur-ORR Junction,12.915713,77.652189,0.901,14.1,82.5,0.116,3.24,0.26,38.8,CLEAR,NIGHT_UNLIT,CRITICAL,EMERGENCY_IMMEDIATE,3,1,SYNTHETIC_DASHCAM_HAZARD
POT-008509,2026-01-08 11:18:00,11,BLR-YESHW-12,Yeshwanthpur TTMC Circle,Tumkur Road / Subedarchatram Rd,13.024331,77.556424,0.836,7.6,98.9,0.075,8.74,2.82,52.2,CLOUDY,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-008510,2026-02-05 21:21:00,21,BLR-SILK-01,Silk Board Junction,Hosur Road / Outer Ring Road,12.91728,77.627693,0.893,2.9,39.9,0.012,4.06,2.5,22.3,CLEAR,NIGHT_UNLIT,CRITICAL,EMERGENCY_IMMEDIATE,3,1,SYNTHETIC_DASHCAM_HAZARD
POT-008511,2026-03-10 06:16:00,6,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.036852,77.596384,0.938,9.2,27.8,0.026,3.81,0.26,40.5,HEAVY_RAIN,DAYLIGHT,HIGH,URGENT_24H,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-008512,2026-01-15 02:01:00,2,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.989649,77.728011,0.824,5.6,88.6,0.05,2.88,2.21,59.4,RAIN,NIGHT_UNLIT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-008513,2026-02-18 12:18:00,12,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.84996,77.658818,0.861,18.1,18.5,0.033,4.3,1.66,47.2,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,3,1,SYNTHETIC_DASHCAM_HAZARD
POT-008514,2026-01-06 02:08:00,2,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.03394,77.595404,0.977,5.2,41.4,0.022,8.02,2.84,55.7,CLEAR,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-008515,2026-03-15 20:49:00,20,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,12.996445,77.694993,0.961,13.0,85.9,0.112,7.4,2.61,27.6,RAIN,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-008516,2026-03-06 11:22:00,11,BLR-MARATH-05,Marathahalli Bridge,Outer Ring Road,12.955405,77.701876,0.881,10.6,32.4,0.034,8.13,3.47,63.7,CLOUDY,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-008517,2026-02-03 18:02:00,18,BLR-YESHW-12,Yeshwanthpur TTMC Circle,Tumkur Road / Subedarchatram Rd,13.01894,77.557441,0.983,3.6,68.9,0.025,10.26,1.36,54.2,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-008518,2026-03-13 22:17:00,22,BLR-BELLAN-06,Bellandur EcoSpace,Outer Ring Road IT Corridor,12.921444,77.678177,0.96,8.6,50.3,0.043,6.07,3.01,52.8,CLOUDY,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-008519,2026-01-21 01:58:00,1,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.935379,77.619681,0.806,11.6,42.4,0.049,7.09,2.43,35.1,CLEAR,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-008520,2026-01-11 17:05:00,17,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.937074,77.620735,0.822,15.2,50.2,0.076,9.17,1.4,50.9,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-008521,2026-03-29 10:16:00,10,BLR-WFIELD-07,Whitefield ITPL Main Gate,ITPL Main Road,12.981663,77.735758,0.986,2.8,21.4,0.006,7.6,3.04,60.7,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-008522,2026-02-20 16:31:00,16,BLR-ECITY-02,Electronic City Toll,Hosur Elevated Expressway,12.841719,77.662272,0.976,4.2,48.8,0.02,9.72,2.61,51.9,CLEAR,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-008523,2026-01-29 00:21:00,0,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.932393,77.627947,0.882,10.6,76.9,0.082,2.51,2.84,28.0,CLEAR,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,4,1,SYNTHETIC_DASHCAM_HAZARD
POT-008524,2026-01-04 03:32:00,3,BLR-SILK-01,Silk Board Junction,Hosur Road / Outer Ring Road,12.919301,77.620569,0.911,7.5,76.6,0.057,3.21,1.98,57.4,CLEAR,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-008525,2026-02-10 10:18:00,10,BLR-SILK-01,Silk Board Junction,Hosur Road / Outer Ring Road,12.915011,77.625844,0.797,13.1,75.3,0.099,10.5,1.53,38.3,RAIN,DAYLIGHT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-008526,2026-01-20 20:05:00,20,BLR-HEBBL-04,Hebbal Flyover,Airport Road / Bellary Road,13.037328,77.597951,0.919,14.0,78.4,0.11,8.2,2.99,21.8,CLEAR,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
POT-008527,2026-02-28 02:04:00,2,BLR-KORAM-09,Koramangala Sony World Jn,100 Feet Intermediate Ring Road,12.936474,77.623744,0.968,17.3,55.6,0.096,6.37,0.98,56.5,CLOUDY,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,2,1,SYNTHETIC_DASHCAM_HAZARD
POT-008528,2026-01-29 17:21:00,17,BLR-KRPUR-03,KR Puram Hanging Bridge,Old Madras Road / ORR,12.998549,77.69126,0.922,8.0,58.8,0.047,5.55,1.27,32.3,CLEAR,DAYLIGHT,HIGH,URGENT_24H,3,1,SYNTHETIC_DASHCAM_HAZARD
POT-008529,2026-02-28 05:48:00,5,BLR-YESHW-12,Yeshwanthpur TTMC Circle,Tumkur Road / Subedarchatram Rd,13.023817,77.552831,0.789,17.1,36.2,0.062,5.9,2.49,36.0,CLOUDY,NIGHT_LIT,CRITICAL,EMERGENCY_IMMEDIATE,1,0,SYNTHETIC_DASHCAM_HAZARD
