incident_id,vehicle_id,vehicle_speed_kmh,deceleration_mps2,jerk_mps3,heading_change_deg,airbag_trigger,impact_sensor_indicator,collision_distance_m,braking_status,nearby_vehicle_count,vehicle_density,road_condition,weather_condition,visibility_km,calculated_collision_probability,road_blockage_probability,emergency_required,severity,accident_detected_label,telemetry_source
ACC-REC-009290,VEH-023,77.8,1.55,2.39,1.6,0,0.012,180.0,NORMAL,14,0.84,POOR,HEAVY_RAIN,2.0,0.049,0.11,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009291,VEH-195,34.3,0.27,2.99,6.9,0,0.113,213.1,LIGHT,9,0.62,FAIR,HEAVY_RAIN,2.0,0.039,0.09,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009292,VEH-073,15.8,1.54,3.78,5.9,0,0.04,158.4,NORMAL,5,0.39,GOOD,CLEAR,10.0,0.059,0.03,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009293,VEH-153,12.8,1.03,0.17,2.6,0,0.047,209.9,LIGHT,8,0.47,POOR,RAIN,5.0,0.036,0.14,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009294,VEH-052,84.5,1.87,3.08,10.3,0,0.092,245.3,NORMAL,10,0.55,UNDER_CONSTRUCTION,CLOUDY,2.0,0.075,0.07,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009295,VEH-164,69.0,7.85,12.33,41.4,0,0.353,10.9,HARD_BRAKING,11,0.69,UNDER_CONSTRUCTION,CLOUDY,2.0,0.386,0.59,0,MEDIUM,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-009296,VEH-069,77.7,2.49,2.82,0.1,0,0.017,198.5,NORMAL,11,0.68,UNDER_CONSTRUCTION,RAIN,5.0,0.075,0.07,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009297,VEH-116,39.6,2.66,3.13,3.0,0,0.111,125.6,NORMAL,10,0.65,UNDER_CONSTRUCTION,CLEAR,10.0,0.099,0.0,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009298,VEH-037,32.8,3.79,1.64,3.7,0,0.06,154.6,NONE,14,0.76,UNDER_CONSTRUCTION,RAIN,5.0,0.112,0.03,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009299,VEH-160,65.5,6.15,8.47,12.5,0,0.485,16.3,HARD_BRAKING,16,0.93,GOOD,HEAVY_RAIN,2.0,0.346,0.48,0,MEDIUM,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-009300,VEH-062,31.8,7.23,10.36,12.1,0,0.533,6.3,HARD_BRAKING,7,0.35,UNDER_CONSTRUCTION,FOG,2.0,0.409,0.37,0,LOW,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-009301,VEH-087,84.1,5.04,15.79,10.3,0,0.282,12.3,HARD_BRAKING,13,0.66,FAIR,HEAVY_RAIN,2.0,0.31,0.43,0,MEDIUM,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-009302,VEH-200,59.2,12.56,51.53,162.6,1,0.908,4.5,CRASH_STOP,10,0.59,UNDER_CONSTRUCTION,FOG,2.0,0.758,0.77,1,CRITICAL,ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009303,VEH-124,39.1,4.66,8.08,39.2,0,0.452,23.1,HARD_BRAKING,7,0.57,GOOD,HEAVY_RAIN,2.0,0.288,0.55,0,MEDIUM,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-009304,VEH-045,67.0,1.58,2.15,16.5,0,0.105,40.6,NONE,12,0.82,POOR,CLEAR,10.0,0.086,0.01,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009305,VEH-192,82.9,0.47,1.78,0.2,0,0.099,175.1,NORMAL,10,0.73,GOOD,HEAVY_RAIN,2.0,0.037,0.08,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009306,VEH-004,53.2,1.52,0.35,0.6,0,0.097,132.0,NORMAL,7,0.51,GOOD,FOG,2.0,0.059,0.09,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009307,VEH-191,87.3,1.0,2.79,12.7,0,0.009,89.6,NORMAL,9,0.58,UNDER_CONSTRUCTION,RAIN,5.0,0.036,0.05,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009308,VEH-062,40.1,2.4,3.28,3.1,0,0.106,238.4,NORMAL,13,0.94,GOOD,CLEAR,10.0,0.092,0.04,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009309,VEH-137,48.5,0.36,2.68,5.8,0,0.142,162.4,NONE,10,0.59,POOR,RAIN,5.0,0.046,0.04,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009310,VEH-063,11.4,2.91,1.17,0.4,0,0.035,145.3,NONE,11,0.51,UNDER_CONSTRUCTION,HEAVY_RAIN,2.0,0.084,0.03,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009311,VEH-162,23.8,6.97,9.86,0.8,0,0.275,28.4,HARD_BRAKING,4,0.26,GOOD,HEAVY_RAIN,2.0,0.305,0.61,0,MEDIUM,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-009312,VEH-072,72.7,11.2,49.73,68.4,1,0.889,2.4,CRASH_STOP,12,0.58,FAIR,HEAVY_RAIN,2.0,0.719,0.8,1,CRITICAL,ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009313,VEH-026,41.4,2.21,3.84,10.8,0,0.1,71.4,NONE,11,0.79,POOR,CLOUDY,2.0,0.088,0.06,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009314,VEH-010,76.7,1.14,2.97,3.9,0,0.005,88.1,NORMAL,8,0.42,UNDER_CONSTRUCTION,RAIN,5.0,0.039,0.09,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009315,VEH-125,62.7,0.39,1.84,13.6,0,0.139,65.8,LIGHT,11,0.56,GOOD,CLOUDY,2.0,0.044,0.14,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009316,VEH-047,15.4,0.77,2.18,2.0,0,0.058,64.6,NONE,13,0.79,POOR,RAIN,5.0,0.038,0.02,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009317,VEH-173,16.1,0.81,2.06,18.3,0,0.058,60.6,NORMAL,10,0.6,FAIR,RAIN,5.0,0.039,0.06,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009318,VEH-144,68.9,2.96,3.44,1.8,0,0.115,175.7,LIGHT,12,0.77,GOOD,HEAVY_RAIN,2.0,0.108,0.02,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009319,VEH-140,51.4,3.43,1.61,0.8,0,0.075,61.7,LIGHT,8,0.58,FAIR,HEAVY_RAIN,2.0,0.106,0.11,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009320,VEH-136,86.0,1.25,0.58,10.6,0,0.107,81.4,NORMAL,12,0.73,UNDER_CONSTRUCTION,CLOUDY,2.0,0.055,0.04,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009321,VEH-048,45.7,6.38,9.48,10.9,0,0.227,29.4,HARD_BRAKING,6,0.42,UNDER_CONSTRUCTION,HEAVY_RAIN,2.0,0.278,0.55,0,LOW,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-009322,VEH-005,42.0,3.57,2.92,2.0,0,0.067,40.6,NONE,9,0.43,GOOD,HEAVY_RAIN,2.0,0.131,0.15,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009323,VEH-007,67.5,1.42,2.3,2.3,0,0.037,245.6,LIGHT,7,0.35,UNDER_CONSTRUCTION,CLEAR,10.0,0.051,0.05,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009324,VEH-003,82.9,17.68,31.48,88.7,1,0.939,2.1,CRASH_STOP,13,0.68,FAIR,HEAVY_RAIN,2.0,0.831,0.8,1,CRITICAL,ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009325,VEH-122,46.6,6.76,14.55,28.7,0,0.411,5.4,HARD_BRAKING,10,0.77,FAIR,FOG,2.0,0.389,0.65,0,MEDIUM,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-009326,VEH-188,14.2,1.45,0.55,4.6,0,0.096,126.1,NONE,9,0.46,POOR,CLOUDY,2.0,0.057,0.13,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009327,VEH-026,68.7,2.69,1.8,7.8,0,0.017,146.8,NONE,10,0.45,GOOD,RAIN,5.0,0.077,0.08,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009328,VEH-110,40.8,8.13,6.51,7.5,0,0.359,25.9,HARD_BRAKING,13,0.85,UNDER_CONSTRUCTION,FOG,2.0,0.345,0.46,0,LOW,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-009329,VEH-092,50.4,8.56,41.0,57.1,1,0.947,2.1,CRASH_STOP,8,0.31,GOOD,HEAVY_RAIN,2.0,0.636,0.97,1,CRITICAL,ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009330,VEH-066,88.3,1.69,0.17,6.2,0,0.008,204.8,LIGHT,13,0.79,POOR,FOG,2.0,0.044,0.07,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009331,VEH-093,93.9,0.81,3.92,1.4,0,0.02,165.6,NONE,13,0.68,POOR,RAIN,5.0,0.037,0.11,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009332,VEH-056,13.0,3.77,0.31,6.4,0,0.063,165.3,NONE,5,0.36,POOR,FOG,2.0,0.108,0.09,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009333,VEH-063,79.1,13.05,30.85,63.3,1,0.939,5.2,CRASH_STOP,4,0.29,UNDER_CONSTRUCTION,CLOUDY,2.0,0.706,0.93,1,HIGH,ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009334,VEH-012,63.9,3.74,0.96,0.1,0,0.085,100.0,NONE,7,0.48,POOR,CLOUDY,2.0,0.114,0.01,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009335,VEH-023,46.2,2.86,0.7,7.2,0,0.051,71.4,LIGHT,11,0.63,GOOD,HEAVY_RAIN,2.0,0.084,0.09,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009336,VEH-031,76.3,0.14,3.76,8.9,0,0.132,105.6,LIGHT,14,0.83,UNDER_CONSTRUCTION,CLOUDY,2.0,0.042,0.08,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009337,VEH-177,17.0,3.61,2.68,5.6,0,0.088,248.1,NORMAL,11,0.6,GOOD,CLOUDY,2.0,0.117,0.11,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009338,VEH-005,13.1,0.37,0.29,7.0,0,0.062,210.3,NONE,15,0.88,GOOD,CLOUDY,2.0,0.023,0.05,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009339,VEH-134,87.4,0.78,3.26,7.2,0,0.116,116.1,NONE,13,0.66,POOR,CLOUDY,2.0,0.054,0.06,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009340,VEH-089,91.7,7.33,12.01,63.5,0,0.522,28.8,HARD_BRAKING,13,0.9,GOOD,CLOUDY,2.0,0.37,0.36,0,LOW,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-009341,VEH-015,82.0,13.75,25.55,143.5,1,0.791,1.4,CRASH_STOP,14,0.77,POOR,RAIN,5.0,0.684,0.91,1,CRITICAL,ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009342,VEH-037,13.2,1.14,3.04,5.5,0,0.024,124.0,NONE,9,0.62,POOR,CLOUDY,2.0,0.043,0.01,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009343,VEH-152,89.1,8.35,8.72,37.6,0,0.368,21.5,HARD_BRAKING,5,0.3,FAIR,FOG,2.0,0.368,0.37,0,MEDIUM,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-009344,VEH-118,33.6,6.93,7.23,1.6,0,0.358,23.3,HARD_BRAKING,13,0.75,FAIR,FOG,2.0,0.322,0.54,0,MEDIUM,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-009345,VEH-070,49.8,0.41,2.25,2.4,0,0.076,133.3,LIGHT,13,0.67,POOR,HEAVY_RAIN,2.0,0.033,0.14,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009346,VEH-197,50.2,16.5,49.62,58.0,1,0.924,2.3,CRASH_STOP,7,0.55,POOR,FOG,2.0,0.858,0.81,1,CRITICAL,ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009347,VEH-168,34.3,7.26,16.57,23.2,0,0.52,14.5,HARD_BRAKING,6,0.35,FAIR,CLOUDY,2.0,0.412,0.64,0,MEDIUM,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-009348,VEH-011,63.6,17.76,61.85,161.2,1,0.972,2.0,CRASH_STOP,11,0.83,GOOD,RAIN,5.0,0.941,0.88,1,CRITICAL,ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009349,VEH-148,35.0,3.74,2.78,8.0,0,0.141,237.5,LIGHT,7,0.33,POOR,HEAVY_RAIN,2.0,0.131,0.1,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009350,VEH-107,30.2,15.94,48.55,118.5,0,0.767,5.9,CRASH_STOP,12,0.67,FAIR,FOG,2.0,0.802,0.78,1,MEDIUM,ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009351,VEH-197,24.5,2.75,2.97,3.2,0,0.021,158.0,NORMAL,8,0.62,POOR,CLOUDY,2.0,0.083,0.13,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009352,VEH-136,26.5,0.98,2.88,5.1,0,0.076,123.0,NORMAL,9,0.41,FAIR,CLOUDY,2.0,0.049,0.1,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009353,VEH-182,24.3,6.76,17.48,11.0,0,0.346,17.9,HARD_BRAKING,9,0.64,UNDER_CONSTRUCTION,CLEAR,10.0,0.361,0.45,0,LOW,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-009354,VEH-195,22.0,2.84,0.56,9.4,0,0.084,210.6,NORMAL,7,0.5,UNDER_CONSTRUCTION,RAIN,5.0,0.09,0.05,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009355,VEH-158,46.5,2.57,2.57,2.0,0,0.055,230.6,NORMAL,10,0.77,FAIR,RAIN,5.0,0.084,0.04,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009356,VEH-033,15.9,17.63,41.16,130.3,1,0.756,0.9,CRASH_STOP,14,0.78,FAIR,HEAVY_RAIN,2.0,0.827,0.79,1,HIGH,ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009357,VEH-189,65.7,0.87,2.94,0.8,0,0.134,214.7,NONE,5,0.4,UNDER_CONSTRUCTION,HEAVY_RAIN,2.0,0.058,0.13,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009358,VEH-103,16.0,2.43,0.16,1.7,0,0.027,112.5,LIGHT,7,0.34,GOOD,HEAVY_RAIN,2.0,0.067,0.15,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009359,VEH-040,54.8,2.52,2.11,0.6,0,0.101,81.5,NONE,10,0.64,POOR,FOG,2.0,0.09,0.08,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009360,VEH-133,77.2,0.01,0.23,3.3,0,0.062,172.9,NORMAL,8,0.38,POOR,CLOUDY,2.0,0.013,0.06,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009361,VEH-038,90.9,11.61,42.97,123.2,1,0.885,3.6,CRASH_STOP,9,0.39,GOOD,FOG,2.0,0.703,0.9,1,CRITICAL,ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009362,VEH-074,17.1,6.65,6.57,10.7,0,0.348,18.8,HARD_BRAKING,12,0.87,POOR,FOG,2.0,0.32,0.58,0,MEDIUM,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-009363,VEH-009,23.1,4.94,17.12,20.5,0,0.549,21.7,HARD_BRAKING,11,0.52,GOOD,CLOUDY,2.0,0.347,0.5,0,MEDIUM,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-009364,VEH-127,75.2,1.47,3.0,3.8,0,0.144,106.8,NORMAL,12,0.85,GOOD,CLOUDY,2.0,0.076,0.02,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009365,VEH-124,74.3,7.21,12.26,9.4,0,0.317,25.0,HARD_BRAKING,15,0.82,FAIR,CLOUDY,2.0,0.335,0.42,0,MEDIUM,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-009366,VEH-095,85.1,0.79,3.94,5.4,0,0.017,102.0,NORMAL,8,0.49,POOR,RAIN,5.0,0.036,0.06,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009367,VEH-044,34.5,1.19,2.61,9.7,0,0.024,48.8,NONE,13,0.94,GOOD,RAIN,5.0,0.046,0.11,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009368,VEH-114,34.6,2.41,0.82,14.3,0,0.002,246.0,LIGHT,11,0.54,UNDER_CONSTRUCTION,CLOUDY,2.0,0.063,0.12,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009369,VEH-112,16.5,5.75,15.88,2.2,0,0.474,14.2,HARD_BRAKING,6,0.45,GOOD,CLEAR,10.0,0.363,0.5,0,LOW,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-009370,VEH-011,56.4,1.55,3.97,1.6,0,0.0,51.7,NONE,8,0.45,FAIR,HEAVY_RAIN,2.0,0.052,0.07,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009371,VEH-081,82.6,6.35,9.41,4.7,0,0.465,12.3,HARD_BRAKING,12,0.74,FAIR,RAIN,5.0,0.359,0.42,0,LOW,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-009372,VEH-089,30.9,3.54,2.68,0.2,0,0.082,43.2,LIGHT,13,0.89,UNDER_CONSTRUCTION,RAIN,5.0,0.127,0.1,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009373,VEH-007,56.6,2.27,2.67,3.8,0,0.103,172.0,NORMAL,8,0.61,FAIR,HEAVY_RAIN,2.0,0.086,0.0,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009374,VEH-079,18.8,3.76,0.52,3.5,0,0.104,78.0,NONE,8,0.44,POOR,RAIN,5.0,0.117,0.08,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009375,VEH-072,36.1,1.49,2.56,3.4,0,0.124,142.7,LIGHT,10,0.59,UNDER_CONSTRUCTION,CLEAR,10.0,0.071,0.15,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009376,VEH-053,82.1,0.27,3.3,8.5,0,0.11,85.3,LIGHT,17,0.94,GOOD,CLEAR,10.0,0.04,0.07,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009377,VEH-049,20.4,16.77,58.7,61.3,1,0.961,5.0,CRASH_STOP,8,0.41,UNDER_CONSTRUCTION,CLOUDY,2.0,0.897,0.94,1,HIGH,ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009378,VEH-020,32.9,0.03,3.24,7.7,0,0.036,61.4,NONE,7,0.26,GOOD,RAIN,5.0,0.019,0.08,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009379,VEH-150,28.1,10.75,60.75,109.7,1,0.806,4.1,CRASH_STOP,8,0.61,POOR,HEAVY_RAIN,2.0,0.724,0.93,1,HIGH,ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009380,VEH-184,75.5,8.14,14.14,9.9,0,0.215,4.5,HARD_BRAKING,11,0.59,GOOD,HEAVY_RAIN,2.0,0.385,0.61,0,LOW,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-009381,VEH-155,83.1,3.59,3.46,3.7,0,0.079,220.9,NORMAL,17,0.93,POOR,CLEAR,10.0,0.117,0.0,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009382,VEH-161,18.4,5.97,9.96,13.8,0,0.504,14.6,HARD_BRAKING,11,0.57,POOR,CLOUDY,2.0,0.354,0.52,0,MEDIUM,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-009383,VEH-107,27.2,2.81,3.29,7.4,0,0.075,173.9,LIGHT,6,0.45,FAIR,RAIN,5.0,0.096,0.11,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009384,VEH-184,91.5,5.68,12.9,40.1,0,0.283,12.7,HARD_BRAKING,6,0.33,FAIR,CLOUDY,2.0,0.316,0.42,0,LOW,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-009385,VEH-037,46.0,1.75,0.63,7.3,0,0.03,199.4,NONE,12,0.72,UNDER_CONSTRUCTION,CLOUDY,2.0,0.052,0.08,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009386,VEH-099,63.7,17.6,52.05,49.5,0,0.719,0.7,CRASH_STOP,15,0.93,FAIR,RAIN,5.0,0.856,0.96,1,CRITICAL,ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009387,VEH-084,10.9,0.93,2.5,3.9,0,0.002,51.2,NORMAL,6,0.46,UNDER_CONSTRUCTION,CLOUDY,2.0,0.032,0.05,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009388,VEH-049,42.1,2.7,3.76,4.1,0,0.097,208.3,LIGHT,6,0.32,GOOD,CLEAR,10.0,0.099,0.12,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009389,VEH-038,85.5,2.17,3.29,6.4,0,0.037,39.9,LIGHT,8,0.43,UNDER_CONSTRUCTION,CLEAR,10.0,0.093,0.13,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009390,VEH-190,73.0,3.31,3.1,3.9,0,0.019,40.1,NONE,14,0.82,POOR,CLEAR,10.0,0.117,0.09,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009391,VEH-064,91.1,2.51,3.77,0.0,0,0.104,201.3,NONE,13,0.78,GOOD,RAIN,5.0,0.096,0.04,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009392,VEH-147,28.4,1.9,3.67,11.4,0,0.08,187.6,LIGHT,9,0.49,POOR,CLEAR,10.0,0.076,0.08,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009393,VEH-082,31.1,13.45,43.22,68.8,0,0.773,1.3,CRASH_STOP,9,0.48,FAIR,CLEAR,10.0,0.732,0.92,1,MEDIUM,ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009394,VEH-023,65.1,0.7,0.68,9.3,0,0.134,168.4,NORMAL,9,0.64,UNDER_CONSTRUCTION,RAIN,5.0,0.047,0.14,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009395,VEH-184,38.8,0.4,2.05,5.5,0,0.066,128.0,NORMAL,6,0.44,GOOD,CLEAR,10.0,0.03,0.11,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009396,VEH-140,14.2,2.05,0.15,11.2,0,0.12,202.4,NORMAL,12,0.92,GOOD,HEAVY_RAIN,2.0,0.076,0.1,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009397,VEH-043,12.4,0.43,2.16,8.7,0,0.045,48.9,NONE,7,0.52,GOOD,CLOUDY,2.0,0.029,0.01,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009398,VEH-108,68.1,3.27,0.45,7.7,0,0.129,154.9,LIGHT,13,0.75,POOR,FOG,2.0,0.109,0.09,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009399,VEH-093,27.0,1.42,3.71,1.2,0,0.122,180.2,NORMAL,10,0.6,FAIR,CLOUDY,2.0,0.072,0.02,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009400,VEH-121,25.1,1.38,3.94,0.1,0,0.08,63.6,NORMAL,5,0.39,POOR,HEAVY_RAIN,2.0,0.064,0.03,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009401,VEH-128,51.0,3.4,0.42,2.8,0,0.108,60.3,LIGHT,13,0.79,POOR,CLEAR,10.0,0.108,0.14,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009402,VEH-136,73.8,2.78,2.05,7.3,0,0.047,79.1,LIGHT,6,0.44,UNDER_CONSTRUCTION,CLEAR,10.0,0.086,0.08,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009403,VEH-001,60.5,2.73,3.8,4.9,0,0.104,122.3,NORMAL,9,0.47,POOR,RAIN,5.0,0.102,0.02,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009404,VEH-183,69.2,2.68,2.28,15.7,0,0.14,152.5,LIGHT,15,0.85,UNDER_CONSTRUCTION,FOG,2.0,0.103,0.01,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009405,VEH-116,75.6,3.51,2.15,2.9,0,0.128,187.5,LIGHT,7,0.4,FAIR,RAIN,5.0,0.121,0.09,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009406,VEH-018,60.8,6.99,7.41,42.6,0,0.296,9.8,HARD_BRAKING,11,0.54,GOOD,HEAVY_RAIN,2.0,0.339,0.54,0,MEDIUM,POSSIBLE_COLLISION,SIMULATED V2V TELEMETRY
ACC-REC-009407,VEH-092,81.9,0.74,0.51,4.0,0,0.046,94.2,NONE,6,0.43,FAIR,FOG,2.0,0.029,0.06,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
ACC-REC-009408,VEH-175,20.0,2.21,2.95,8.2,0,0.091,67.3,NORMAL,8,0.56,FAIR,CLOUDY,2.0,0.083,0.06,0,NONE,NO_ACCIDENT,SIMULATED V2V TELEMETRY
