record_id,pedestrian_id,zone,pedestrian_count,distance_to_curb_m,is_crossing,vehicle_distance_m,vehicle_speed_kmh,time_to_crossing_sec,traffic_signal_state,pedestrian_signal_state,road_width_m,hour,weather,visibility_km,conflict_detected,pedestrian_risk_score,recommended_action,pedestrian_risk_label,data_type
PED-REC-009114,PED-074,MG Road Brigade Jn,26,1.1,1,38.5,30.9,4.49,YELLOW,DONT_WALK,32.0,21,CLOUDY,7.7,0,0.695,EXTEND_PEDESTRIAN_CROSSING_PHASE,HIGH_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009115,PED-062,Yeshwanthpur TTMC Circle,8,0.5,1,87.9,69.0,4.59,YELLOW,DONT_WALK,24.0,0,FOG,7.2,0,0.692,EXTEND_PEDESTRIAN_CROSSING_PHASE,HIGH_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009116,PED-275,KR Puram Hanging Bridge,16,4.5,0,113.8,40.8,10.04,RED,WALK,12.0,13,RAIN,6.9,0,0.519,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009117,PED-157,Koramangala Sony World Jn,6,3.6,0,95.9,11.5,30.02,GREEN,DONT_WALK,32.0,7,FOG,3.0,0,0.198,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009118,PED-299,Whitefield ITPL Main Gate,1,4.5,0,87.2,58.7,5.35,RED,WALK,12.0,19,CLEAR,6.7,0,0.224,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009119,PED-296,KR Puram Hanging Bridge,24,11.9,0,37.1,46.3,2.88,YELLOW,DONT_WALK,32.0,6,CLOUDY,7.7,0,0.543,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009120,PED-147,Whitefield ITPL Main Gate,23,11.2,0,46.9,43.1,3.92,GREEN,DONT_WALK,16.0,9,RAIN,3.9,0,0.355,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009121,PED-035,Indiranagar 100ft Road,9,1.0,1,29.6,23.3,4.57,GREEN,DONT_WALK,24.0,0,CLOUDY,4.5,0,0.734,EXTEND_PEDESTRIAN_CROSSING_PHASE,HIGH_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009122,PED-283,KR Puram Hanging Bridge,21,1.7,1,42.4,47.4,3.22,GREEN,DONT_WALK,16.0,1,CLEAR,8.7,1,0.922,EMERGENCY_VEHICLE_STOP_AND_HOLD_CROSSING,CRITICAL_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009123,PED-036,MG Road Brigade Jn,28,11.2,0,94.6,41.7,8.17,YELLOW,DONT_WALK,16.0,14,CLEAR,8.6,0,0.481,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009124,PED-290,Electronic City Toll,16,8.8,0,112.0,68.0,5.93,GREEN,DONT_WALK,12.0,13,CLEAR,4.2,0,0.541,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009125,PED-033,Hebbal Flyover,22,4.5,0,11.7,70.7,0.6,RED,WALK,24.0,4,RAIN,4.0,0,0.463,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009126,PED-267,Outer Ring Road Sarjapur Jn,4,3.8,0,55.7,13.7,14.64,RED,WALK,24.0,9,CLEAR,7.3,0,0.066,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009127,PED-294,Koramangala Sony World Jn,1,2.3,0,97.8,70.2,5.02,GREEN,DONT_WALK,24.0,13,CLOUDY,2.5,0,0.333,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009128,PED-165,Outer Ring Road Sarjapur Jn,23,7.4,0,114.4,24.3,16.95,GREEN,DONT_WALK,32.0,7,HEAVY_RAIN,9.2,0,0.4,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009129,PED-078,Koramangala Sony World Jn,2,10.6,0,44.3,54.2,2.94,GREEN,DONT_WALK,12.0,17,FOG,2.7,0,0.309,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009130,PED-170,Marathahalli Bridge,23,8.3,0,90.2,30.0,10.82,YELLOW,DONT_WALK,16.0,17,CLOUDY,7.9,0,0.473,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009131,PED-161,Marathahalli Bridge,2,5.3,0,82.5,42.8,6.94,YELLOW,DONT_WALK,16.0,13,FOG,5.3,0,0.092,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009132,PED-166,Silk Board Junction,10,0.9,0,25.0,19.4,4.64,YELLOW,DONT_WALK,32.0,2,FOG,9.2,0,0.52,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009133,PED-039,Outer Ring Road Sarjapur Jn,13,0.5,0,77.1,71.6,3.88,GREEN,DONT_WALK,24.0,3,HEAVY_RAIN,5.7,0,0.383,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009134,PED-094,Outer Ring Road Sarjapur Jn,4,9.7,0,113.0,55.1,7.38,YELLOW,DONT_WALK,24.0,7,RAIN,9.9,0,0.057,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009135,PED-057,Electronic City Toll,20,0.9,1,103.2,21.2,17.52,GREEN,DONT_WALK,16.0,16,CLEAR,7.3,0,0.801,EXTEND_PEDESTRIAN_CROSSING_PHASE,HIGH_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009136,PED-181,MG Road Brigade Jn,18,0.1,1,51.7,48.2,3.86,YELLOW,DONT_WALK,24.0,15,CLEAR,2.4,1,0.948,EMERGENCY_VEHICLE_STOP_AND_HOLD_CROSSING,CRITICAL_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009137,PED-035,Outer Ring Road Sarjapur Jn,9,7.6,0,58.3,45.0,4.66,YELLOW,DONT_WALK,24.0,9,HEAVY_RAIN,9.9,0,0.274,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009138,PED-006,KR Puram Hanging Bridge,12,3.5,0,55.3,52.3,3.81,RED,WALK,12.0,1,FOG,6.3,0,0.354,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009139,PED-146,Electronic City Toll,23,3.6,0,94.0,54.6,6.2,RED,WALK,24.0,16,FOG,7.1,0,0.448,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009140,PED-158,Yeshwanthpur TTMC Circle,14,0.7,1,43.8,50.3,3.13,GREEN,DONT_WALK,16.0,8,CLOUDY,5.1,1,0.858,EMERGENCY_VEHICLE_STOP_AND_HOLD_CROSSING,CRITICAL_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009141,PED-097,Indiranagar 100ft Road,14,6.5,0,88.6,44.3,7.2,YELLOW,DONT_WALK,16.0,10,CLEAR,6.0,0,0.516,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009142,PED-215,Electronic City Toll,10,6.2,0,58.6,61.9,3.41,RED,WALK,12.0,2,CLEAR,5.2,0,0.268,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009143,PED-087,Hebbal Flyover,1,11.6,0,27.2,55.2,1.77,YELLOW,DONT_WALK,24.0,9,CLEAR,5.8,0,0.164,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009144,PED-183,Silk Board Junction,2,2.6,0,89.6,42.4,7.61,RED,WALK,12.0,6,HEAVY_RAIN,8.9,0,0.175,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009145,PED-222,Electronic City Toll,4,5.5,0,61.1,67.8,3.24,YELLOW,DONT_WALK,32.0,22,RAIN,3.2,0,0.138,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009146,PED-012,Electronic City Toll,25,10.5,0,19.6,46.5,1.52,RED,WALK,16.0,22,CLEAR,6.3,0,0.537,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009147,PED-281,Outer Ring Road Sarjapur Jn,19,10.3,0,72.6,50.0,5.23,RED,WALK,12.0,13,CLOUDY,3.6,0,0.384,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009148,PED-090,Electronic City Toll,23,0.8,1,61.5,32.8,6.75,GREEN,DONT_WALK,12.0,16,RAIN,6.0,0,0.71,EXTEND_PEDESTRIAN_CROSSING_PHASE,HIGH_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009149,PED-126,Indiranagar 100ft Road,24,11.0,0,87.6,50.3,6.27,GREEN,DONT_WALK,12.0,20,HEAVY_RAIN,8.8,0,0.607,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009150,PED-197,KR Puram Hanging Bridge,27,6.5,0,16.4,52.2,1.13,GREEN,DONT_WALK,12.0,0,RAIN,2.5,0,0.492,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009151,PED-166,Whitefield ITPL Main Gate,11,9.8,0,8.3,25.2,1.19,YELLOW,DONT_WALK,16.0,4,RAIN,5.5,0,0.509,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009152,PED-140,MG Road Brigade Jn,15,7.8,0,62.9,56.4,4.01,YELLOW,DONT_WALK,16.0,9,RAIN,9.8,0,0.571,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009153,PED-284,Yeshwanthpur TTMC Circle,28,9.4,0,4.4,32.9,0.48,GREEN,DONT_WALK,32.0,6,CLEAR,3.7,0,0.532,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009154,PED-262,Whitefield ITPL Main Gate,22,1.4,1,38.4,72.2,1.91,GREEN,DONT_WALK,32.0,3,FOG,5.0,1,0.95,EMERGENCY_VEHICLE_STOP_AND_HOLD_CROSSING,CRITICAL_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009155,PED-253,Silk Board Junction,17,0.1,0,77.5,31.7,8.8,RED,WALK,12.0,20,CLEAR,5.5,0,0.502,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009156,PED-067,MG Road Brigade Jn,21,3.7,0,89.1,65.4,4.9,YELLOW,DONT_WALK,12.0,23,CLEAR,7.4,0,0.462,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009157,PED-244,Outer Ring Road Sarjapur Jn,17,9.7,0,37.1,62.6,2.13,GREEN,DONT_WALK,24.0,19,RAIN,4.9,0,0.37,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009158,PED-222,Yeshwanthpur TTMC Circle,27,10.9,0,69.6,16.5,15.19,YELLOW,DONT_WALK,16.0,16,CLEAR,2.1,0,0.638,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009159,PED-081,Outer Ring Road Sarjapur Jn,19,11.6,0,34.1,26.8,4.58,GREEN,DONT_WALK,24.0,14,HEAVY_RAIN,9.9,0,0.425,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009160,PED-047,Silk Board Junction,15,0.8,1,68.2,44.5,5.52,GREEN,DONT_WALK,24.0,6,FOG,4.8,0,0.76,EXTEND_PEDESTRIAN_CROSSING_PHASE,HIGH_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009161,PED-243,Electronic City Toll,14,7.5,0,81.7,73.7,3.99,GREEN,DONT_WALK,24.0,12,FOG,7.9,0,0.617,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009162,PED-248,Electronic City Toll,15,7.1,0,33.8,65.0,1.87,YELLOW,DONT_WALK,12.0,4,CLEAR,6.9,0,0.394,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009163,PED-076,Bellandur EcoSpace,4,2.0,1,99.7,42.9,8.37,YELLOW,DONT_WALK,24.0,5,FOG,5.6,0,0.199,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009164,PED-021,Yeshwanthpur TTMC Circle,12,2.7,1,102.7,52.7,7.02,YELLOW,DONT_WALK,32.0,5,CLOUDY,8.8,0,0.778,EXTEND_PEDESTRIAN_CROSSING_PHASE,HIGH_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009165,PED-104,Koramangala Sony World Jn,15,10.5,0,32.0,15.2,7.58,YELLOW,DONT_WALK,32.0,1,RAIN,8.1,0,0.565,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009166,PED-106,Koramangala Sony World Jn,7,2.7,1,59.8,39.8,5.41,GREEN,DONT_WALK,32.0,10,RAIN,3.6,0,0.804,EXTEND_PEDESTRIAN_CROSSING_PHASE,HIGH_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009167,PED-025,Silk Board Junction,26,9.0,0,6.8,40.8,0.6,RED,WALK,32.0,7,CLEAR,3.4,0,0.365,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009168,PED-159,Whitefield ITPL Main Gate,8,6.4,0,86.2,61.5,5.05,RED,WALK,16.0,21,HEAVY_RAIN,6.5,0,0.158,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009169,PED-080,Marathahalli Bridge,9,0.3,0,76.9,13.6,20.36,RED,WALK,24.0,3,RAIN,6.2,0,0.622,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009170,PED-296,Indiranagar 100ft Road,16,6.8,0,70.6,35.6,7.14,YELLOW,DONT_WALK,12.0,3,CLEAR,9.8,0,0.373,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009171,PED-167,KR Puram Hanging Bridge,2,7.7,0,100.6,71.3,5.08,YELLOW,DONT_WALK,24.0,7,RAIN,9.3,0,0.198,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009172,PED-055,Yeshwanthpur TTMC Circle,23,7.1,0,61.2,69.2,3.18,GREEN,DONT_WALK,12.0,4,RAIN,3.6,0,0.485,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009173,PED-281,Whitefield ITPL Main Gate,1,6.5,0,93.1,61.0,5.49,GREEN,DONT_WALK,32.0,20,HEAVY_RAIN,2.9,0,0.23,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009174,PED-243,MG Road Brigade Jn,17,4.2,0,89.1,24.0,13.37,RED,WALK,12.0,3,CLOUDY,5.7,0,0.357,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009175,PED-201,Indiranagar 100ft Road,8,9.0,0,57.3,48.2,4.28,RED,WALK,16.0,14,HEAVY_RAIN,9.3,0,0.245,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009176,PED-098,Marathahalli Bridge,18,11.6,0,42.8,54.7,2.82,RED,WALK,24.0,17,FOG,2.7,0,0.546,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009177,PED-112,Yeshwanthpur TTMC Circle,7,4.0,0,96.2,62.2,5.57,RED,WALK,24.0,20,RAIN,8.2,0,0.304,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009178,PED-171,Outer Ring Road Sarjapur Jn,26,7.9,0,52.8,41.4,4.59,YELLOW,DONT_WALK,12.0,20,FOG,6.4,0,0.487,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009179,PED-234,Electronic City Toll,7,9.9,0,110.7,16.7,23.86,RED,WALK,12.0,9,RAIN,4.4,0,0.209,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009180,PED-178,Outer Ring Road Sarjapur Jn,20,9.5,0,32.3,33.3,3.49,YELLOW,DONT_WALK,24.0,3,CLOUDY,9.7,0,0.449,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009181,PED-247,Koramangala Sony World Jn,1,8.0,0,45.2,74.1,2.2,YELLOW,DONT_WALK,16.0,17,CLEAR,9.9,0,0.339,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009182,PED-092,Hebbal Flyover,28,6.1,0,46.7,26.4,6.37,YELLOW,DONT_WALK,12.0,7,HEAVY_RAIN,6.9,0,0.367,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009183,PED-177,Marathahalli Bridge,18,7.3,0,71.7,17.1,15.09,YELLOW,DONT_WALK,24.0,17,CLEAR,5.9,0,0.612,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009184,PED-040,Indiranagar 100ft Road,12,2.4,0,93.2,42.1,7.97,YELLOW,DONT_WALK,24.0,22,CLEAR,3.2,0,0.579,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009185,PED-116,Whitefield ITPL Main Gate,10,0.3,1,66.3,51.0,4.68,RED,WALK,24.0,21,CLEAR,3.6,0,0.687,EXTEND_PEDESTRIAN_CROSSING_PHASE,HIGH_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009186,PED-138,KR Puram Hanging Bridge,28,6.4,0,73.6,56.3,4.71,RED,WALK,32.0,19,RAIN,5.1,0,0.393,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009187,PED-232,Electronic City Toll,22,1.5,0,42.3,72.9,2.09,RED,WALK,16.0,5,HEAVY_RAIN,8.1,0,0.574,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009188,PED-153,Outer Ring Road Sarjapur Jn,11,10.1,0,56.4,68.8,2.95,RED,WALK,16.0,21,CLOUDY,6.1,0,0.37,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009189,PED-231,Whitefield ITPL Main Gate,22,7.0,0,55.7,68.3,2.94,GREEN,DONT_WALK,16.0,17,CLEAR,8.2,0,0.555,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009190,PED-054,Indiranagar 100ft Road,3,8.4,0,25.0,31.6,2.85,GREEN,DONT_WALK,24.0,2,HEAVY_RAIN,6.9,0,0.103,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009191,PED-092,Electronic City Toll,6,2.5,1,85.5,48.9,6.29,GREEN,DONT_WALK,12.0,2,CLEAR,9.7,0,0.778,EXTEND_PEDESTRIAN_CROSSING_PHASE,HIGH_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009192,PED-023,Bellandur EcoSpace,10,10.1,0,87.8,69.8,4.53,YELLOW,DONT_WALK,12.0,13,FOG,8.4,0,0.083,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009193,PED-153,MG Road Brigade Jn,10,9.8,0,64.7,34.2,6.81,RED,WALK,24.0,8,RAIN,9.6,0,0.261,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009194,PED-058,Yeshwanthpur TTMC Circle,12,2.3,1,42.1,32.6,4.65,RED,WALK,24.0,8,FOG,3.6,0,0.679,EXTEND_PEDESTRIAN_CROSSING_PHASE,HIGH_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009195,PED-144,Whitefield ITPL Main Gate,25,3.4,1,79.0,63.9,4.45,YELLOW,DONT_WALK,12.0,0,CLEAR,4.4,0,0.741,EXTEND_PEDESTRIAN_CROSSING_PHASE,HIGH_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009196,PED-214,Electronic City Toll,6,8.4,0,11.8,72.3,0.59,YELLOW,DONT_WALK,24.0,6,HEAVY_RAIN,2.7,0,0.29,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009197,PED-094,Marathahalli Bridge,5,5.5,0,92.8,23.6,14.16,GREEN,DONT_WALK,32.0,1,CLOUDY,6.5,0,0.061,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009198,PED-043,Electronic City Toll,3,5.1,0,107.4,45.6,8.48,RED,WALK,16.0,18,CLEAR,9.0,0,0.177,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009199,PED-004,MG Road Brigade Jn,23,4.1,0,71.4,38.2,6.73,YELLOW,DONT_WALK,32.0,4,RAIN,9.8,0,0.425,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009200,PED-218,Silk Board Junction,26,3.6,0,58.6,50.4,4.19,YELLOW,DONT_WALK,16.0,8,HEAVY_RAIN,7.7,0,0.595,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009201,PED-133,Koramangala Sony World Jn,17,8.9,0,54.7,14.6,13.49,RED,WALK,24.0,17,CLEAR,2.5,0,0.504,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009202,PED-061,KR Puram Hanging Bridge,13,10.5,0,19.6,73.3,0.96,RED,WALK,24.0,6,RAIN,6.6,0,0.548,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009203,PED-234,Marathahalli Bridge,14,7.9,0,116.9,36.6,11.5,RED,WALK,24.0,5,FOG,6.4,0,0.413,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009204,PED-244,Hebbal Flyover,4,11.1,0,7.6,17.3,1.58,YELLOW,DONT_WALK,16.0,8,FOG,5.9,0,0.226,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009205,PED-083,Yeshwanthpur TTMC Circle,18,4.5,0,39.0,47.6,2.95,GREEN,DONT_WALK,12.0,14,FOG,2.5,0,0.602,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009206,PED-039,Yeshwanthpur TTMC Circle,16,5.1,0,50.3,34.5,5.25,RED,WALK,12.0,0,CLOUDY,6.1,0,0.354,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009207,PED-282,Whitefield ITPL Main Gate,3,5.4,0,90.1,23.4,13.86,YELLOW,DONT_WALK,16.0,11,RAIN,7.2,0,0.21,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009208,PED-252,Outer Ring Road Sarjapur Jn,2,2.5,1,65.0,52.4,4.47,RED,WALK,12.0,22,HEAVY_RAIN,5.4,0,0.812,EXTEND_PEDESTRIAN_CROSSING_PHASE,HIGH_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009209,PED-001,Yeshwanthpur TTMC Circle,13,0.9,1,91.7,32.1,10.28,GREEN,DONT_WALK,24.0,16,CLEAR,6.8,0,0.676,EXTEND_PEDESTRIAN_CROSSING_PHASE,HIGH_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009210,PED-035,Indiranagar 100ft Road,6,5.8,0,69.4,26.8,9.32,RED,WALK,12.0,12,RAIN,6.3,0,0.23,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009211,PED-198,KR Puram Hanging Bridge,2,1.2,0,108.5,20.1,19.43,GREEN,DONT_WALK,16.0,3,CLEAR,6.3,0,0.423,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009212,PED-296,Whitefield ITPL Main Gate,6,7.2,0,103.2,72.0,5.16,RED,WALK,16.0,23,FOG,4.1,0,0.16,STANDARD_SIGNAL_PHASING,LOW_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009213,PED-122,Outer Ring Road Sarjapur Jn,23,5.0,0,81.2,12.0,24.36,YELLOW,DONT_WALK,16.0,12,CLEAR,3.1,0,0.625,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
PED-REC-009214,PED-047,Koramangala Sony World Jn,25,5.9,0,53.6,20.1,9.6,GREEN,DONT_WALK,12.0,3,RAIN,8.8,0,0.543,ADAPTIVE_CROSSING_ALERT,MEDIUM_RISK,SYNTHETIC PEDESTRIAN TELEMETRY
