zone,ward,ward_name,street_id,street_name,landmark,segment_id,total_length_m,contractor_name,contractor_registration_no,contractor_phone,work_name,sanctioned_amount,sanctioned_year,work_year,work_type,other_work_type,job_work_code,work_order_no,work_order_date,inspection_date,source_pdf
SOUTH,143,Vishveshwara Puram,W0108,Anjaneya Temple Street,Basappa Circal,143/S-W0108/S24657,202.0,S. Sathish.,,,Providing Asphalting to Bed Roads at Burugal Mutt Road and surrounding Area,1999000.0,2011.0,2012 - 2013,Asphalting,,143-12-000006,EE (CKPT) /WO/255/11-12,10/03/2011,18/11/2014,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,"W0114, W0107","Ashvath Kattetemple Rd,",Roshan Bagh Rd,143/S-W0114/S24666,87.0,S. Sathish.,,,Providing Asphalting to Bed Roads at Burugal Mutt Road and surrounding Area,1999000.0,2012.0,2012 - 2013,Asphalting,,143-12-000006,EE (CKPT) /WO/255/11-12,03/10/2011,23/11/2015,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,"W0095, W0132, W0124,","Bm South Main Rd, Burgul",Sajan Rao Rd,143/S-W0095/S24669,86.0,S. Sathish,,,Providing Asphalting to Bed Roads at Burugal Mutt Road and surrounding Area,1999000.0,2012.0,2011 - 2012,Asphalting,,143-12-000006,EE (CKPT) /WO/255/11-12,03/10/2011,23/11/2015,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,W0095,Bm South Main Rd,Sajan Rao Rd,143/S-W0095/S24686,95.0,S. Sathish,,,Providing Asphalting to Bed Roads at Burugal Mutt Road and surrounding Area,1999000.0,2012.0,2011 - 2012,Asphalting,,143-12-000006,EE (CKPT) /WO/255/11-12,03/10/2011,18/11/2014,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,"W0003, W0002, W0002,","NA, NA, NA, NA",Shankara Puram,143/S-W0003/S25059,77.0,M/s. Samrudhi Construction,,,Construction of RCC Drain At 5th Mn 4th Cross Chamaraj Pet,2000000.0,2011.0,2011 - 2012,Drain Maintenance,,143-11-000048,EE(CKP)WO/166/11-12,,19/03/2014,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,"W0005, W0002, W0010","NA, NA, NA",Chamarajpet,143/S-W0005/S25061,98.0,M/s. Samrudhi Construction,,,Construction of RCC Drain At 5th Mn 4th Cross Chamaraj Pet,2000000.0,2011.0,2011 - 2012,Drain Maintenance,,143-11-000048,EE(CKP)WO/166/11-12,,20/11/2014,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,"W0172, W0142, W0170,","Krishna Rao Sindhi Rd, NA,",Venkateshwra Temple,143/S-W0172/S25451,421.0,Narayana Gowda. K,,,Imrovements to Drain Footoath in Shraddananda Bhavan Road,1400000.0,2012.0,2011 - 2012,Others,Roads And Foothpath,143-12-000025,EE/CKP/WO/48/2012-2013,05/07/2012,23/11/2015,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,"W0170, W0165, W0169,","M K T Rd, Middle School Rd,",Sajjan Rao Circle,143/S-W0170/S26287,125.0,Narayan Gowda K,,,Improvements To food Street Balance Work,1000000.0,2012.0,2011 - 2012,Others,Food Street,143-12-000014,EE/CKP/WO/109/2012-13,,18/11/2014,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,"W0069, W0067, W0146,","Parvathipuram Rd, NA, NA,",Sanjjan Rao Circle,143/S-W0069/S31450,301.0,Sri. S. Sathish,,,Providing ashhalting to Bad Roads at Subramanya temple Road,1999000.0,2012.0,2012 - 2013,Asphalting,,143-12-000008,EE(CKP)WO/257/11-12,03/10/2011,23/11/2015,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,W0117,New High School Rd,Shankarapura,143/S-W0117/S31052,247.0,Sri. S. Sathish,,,Providing ashhalting to Bad Roads at Subramanya temple Road,1999000.0,2012.0,2012 - 2013,Asphalting,,143-12-000008,EE(CKP)WO/257/11-12,10/03/2011,23/11/2015,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,"W0181, W0183, W0177,","NA, Kanakapura Rd, Vasavi",Petrol Bunk,143/S-W0181/S31112,321.0,J . Sunil,,,Improvements To Road Side Drain,1000000.0,2013.0,2011 - 2012,Others,Road side Drain,153-13-000013,EE(CKP)/WO/33/13-14,,20/03/2014,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,"W0341, W0003, W0026","M H Mariyappa Rd, 1st Crs,",Mallige Hospital,143/S-W0341/S31463,330.0,Sri. Harish N,,,Improvements to footbath,2000000.0,2011.0,2011 - 2012,Footpath Layering,,144-11-000055,EE(CKP)WO/358/11-12,02/07/2012,23/11/2015,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,"W0207, W0211, W0201,",,Girls highschool road,143/C-W0207/S020811,505.09,S.Satish,CBS/C1/CIVIL/1788/2015,,Providing Cement Concrete road to damaged portions at Appaihnna lane Banshankari Temple & surrounding roads of Mavalli area in ward no-143,5000000.0,2013.0,2013 - 2014,Road,,143-14-000028,EE/CKP/WO/156/14-15,04/02/2015,,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,"W0220, W0214, W0232,","NA, 2nd Main Rd, Ambedkar",maramma temple,143/C-W0220/S032226,492.05,SAMPANNA SATHISH,CBS/C1/CIVIL/1788/2015,9448040740.0,PROVIDING CEMENT CONCRETE ROAD TO DAMAGED PORTION AT PAPAIAH STREET RANGAPPA CROSS AND SURROUNDING ROADS TO MAVALLI AREAA,5000000.0,2015.0,2014 - 2015,Others,CONCRETE ROAD,143-14-000029,EE/(CKP)/WO/155/2014-2015,04/02/2015,,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,"W0165, W0139, W0156,",,SARJAN ROA CIRCLE,143/C-W0165/S034426,283.37,RAGHAVENDRA,,9620513609.0,IMPROVEMENT TO DRAIN AND FOOTPATH AT EAST CIRCLE SB CROSS ROAD AND SURROUNDING AREA,2000000.0,2014.0,2014 - 2015,Others,"DRAIN,FOOTPATH",143-15-000006,EE/(CKP)/WO/85/2014-2015,11/11/2014,17/12/2015,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,"W0131, W0127, W0181,","NA, Vinayaka Lyt 3rd Crs",vasavi chodry,143/C-W0131/S043719,237.39,M P PRABHAKARA,,9343718908.0,CONSTRUCTION OF RCC DRAINS AT E/S FROM VANI VILAS CIRCLE TO NATIONAL HIGH SCHOOL ROAD,1000000.0,2014.0,2013 - 2014,Drain Maintenance,,143-14-000011,EE/CKP/WO/218/2013-2014,24/02/2014,26/02/2016,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,W0002,,sajjan rao circle,143/S-W0002/S7823,45.0,k.dasharath rami reddy,,,constrection of drain,2000000.0,2010.0,2010 - 2011,Drain Maintenance,,143-11-000045,111/11-12,27/07/2011,23/11/2015,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,W0120,,Paravathipura road,143/S-W0120/S8331,0.0,Sampanna Satish,,,"Improvements to drain and footpath at Roshan Bagh road, Burugal mutt cross road anjenya temple street , Burugal Mutt cross road surrounding area in wa",2000000.0,2013.0,,Drain Maintenance,,143-13-000009,EE/CKP/WO/13-14,,,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,"W0040, W0042, W0061,","NA, NA, Pmk Rd, 3rd Crs",PMK ROAD,143/S-W0040/S8333,0.0,Ram Murthy & co,,,Improvements to drains and footpath in Pmpa Mahakavi road surrounding area in ward no-143,1500000.0,,2013 - 2014,,,143-12-000021,EE/CKP/WO/62/13-14,05/09/2012,23/11/2015,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,"W0151, W0161, W0163,","NA, NA, NA, NA, NA,",Sheshmahal circle,143/S-W0151/S8336,0.0,S.Satish,,,,1980000.0,2012.0,,Asphalting,,142-12-000037,EE/CKP/WO/13-14,,14/11/2014,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,"W0198, W0177","H B Samaja Rd, Vasavi",HB SAMAJA ROAD,143/C-W0198/S8338,0.0,KRIDL,,,pROVIDING ASPHATING TO HB Samaja road and ram mandira road in ward no-143,0.0,2012.0,Tender,WorkDetails,,143-12-000036,Defect Liability Period From,Defect Liability,18/11/2014,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,"W0190, W0177","Govindappa Rd, Vasavi",Govindappa road,143/S-W0190/S8341,0.0,KRIDL,,,Providing asphalting to govidappa and other crosses roads in ward no-143,1980000.0,2012.0,,Asphalting,,143-12-000038,Defect Liability Period From,Defect Liability,14/11/2014,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,W0129,M M V Rd,MMV ROAD,143/S-W0129/S8343,0.0,KRIDL,,,pROVIDING ASPHALTING TO SURVEYOR STREET AND MMV CROSS ROADS IN WARD NO-143,0.0,,,Asphalting,,143-12-000039,Defect Liability Period From,Defect Liability,14/11/2014,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,"W0067, W0069","NA, Parvathipuram Rd",Sajjan Rao Cirle,143/S-W0067/S8345,0.0,B S BABU,,,Impts to subramanyaswamy temple street from Sajjan rao circle to KR Road in ward no- 143,2000000.0,,2012 - 2013,Road,,143-11-000047,Defect Liability Period From,Defect Liability,23/11/2015,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,W0038,,shankarmutt crosses roads,143/S-W0038/S8360,0.0,Channakeshvaswamy,,,"Impts to drain in chandrashekara bharathi layout 1st cross, 2nd cross and surrounding area in ward no- 143",0.0,,,Drain Maintenance,,143-12-000018,Defect Liability Period From,Defect Liability,,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,W0014,,Uma talkies shnakur matta,143/S-W0014/S8362,0.0,V.L.Muniraju,,,"Providing asphalting to bad roads in chamarajjpete & shakarapuram 1st cross, Bull temple cross roads and 5th main, 5th cross in ward no-143",1950000.0,2012.0,,Asphalting,,143-11-000015,Defect Liability Period From,Defect Liability,,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,W0197,Sri Rama Mandira Rd,Trinity hospital,143/S-W0197/S8373,0.0,M.DEVRAJ,,,Impts to drain and footpath in sri ram mandira road in ward no-143,1200000.0,2012.0,,Drain Maintenance,,143-12-000022,EE/CKP/WO/85/12-13,05/09/2012,23/11/2015,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,"W0171, W0159, W0165","NA, NA, Middle School Rd",NEAR BBMP WARD OFFICE,143/S-W0171/S8375,0.0,MALLIKARJUNA,,,iMPTS TO DRAIN AND FOOTPATH IN mIDDLE SCHOOL ROAD AND SURROUNDING CROSS ROAD IN WARD NO-143,0.0,,,Drain Maintenance,,143-12-000024,Defect Liability Period From,Defect Liability,,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,"W0041, W0035, W0037,","NA, NA, NA, NA, 2nd Crs",SHANKAR MATTA,143/S-W0041/S8377,0.0,afzal pasha,,,Impts to drain and footpath from chikanna garden 1st and 2nd cross and surrounding area in ward no-143,0.0,2012.0,,Drain Maintenance,,143-13-000012,Defect Liability Period From,Defect Liability,14/11/2014,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,W0129,M M V Rd,vani vilas rao road flyover,143/S-W0129/S8379,0.0,Samrudhi constructions,,,"impts to drain in Krshna road, MMV road and surrounding area in ward no-143",0.0,2012.0,,Drain Maintenance,,143-12-000020,Defect Liability Period From,Defect Liability,23/11/2015,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,"W0149, W0153","NA, Ramayyangar Rd",Ward office 143,143/S-W0149/S8381,0.0,H.V.RAVI,,,Impts to drain and footpath in Rama Iyengar road and surrounding cross road in ward no-143,1600000.0,,2012 - 2013,,,143-12-000026,Defect Liability Period From,Defect Liability,23/11/2015,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,"W0175, W0184, W0177,","NA, Server Rd, Vasavi",SHESHMAHAL CIRCLE,143/S-W0175/S8389,0.0,R.VENATESH,,,IMPTS TO FOOTPATH AND DESILTING TO SURVEYOR STREET AND gOVINDAPPA STREET IN WARD NO-143,1000000.0,2012.0,,Drain Maintenance,,143-11-000035,Defect Liability Period From,Defect Liability,23/11/2015,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,W0197,Sri Rama Mandira Rd,RV Teacher College,143/S-W0197/S9903,0.0,"Sri. M. Devraj,",,,Improments to drain footpath in sri rama mandira road and surrounding cross road.,1200000.0,2011.0,2011 - 2012,Drain Maintenance,,143-12-000022,No.EE(CKP)/WO/85,09/05/2012,21/03/2014,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,M0116,Lalbagh Fort Rd,Lal Bagh,,,Sri. Kaviraja,,,Improvments to footbath and desilting to lalbagh fort road.,1000000.0,2011.0,2011 - 2012,Footpath Layering,,143-11-000033,EE (CKP)WO/202/11-12,30/07/2011,23/11/2015,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,"W0013, W0012","NA, NA",Post Office,143/S-W0013/S9959,0.0,Sri.Kaviraju,,,"Improvements to drain and footbath to appu rao road, 2nd and 5th main road and providing CC to cross road",2000000.0,2011.0,2011 - 2012,Others,Drain and Footbath,143-11-000029,EE(CKP)WO/203/11-12,30/07/2011,23/11/2015,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,W0025,,Bull temple Road,143/S-W0025/S9967,0.0,Sri. V.L Muniraju,,,"Providing asphalting to bad roada in Chamaraj Pet and Shankarapuram 1st Cross, Bull temple Cross Roads and 5th Main",1950000.0,2011.0,2011 - 2012,Asphalting,,143-11-000015,EE(CKP)/WO-117/10-11,11/03/2011,,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,"W0193, W0191, W0198","B S Ranaji Rd, NA, H B",Lalbagh,143/S-W0193/S9970,0.0,Sri. Dilip Kumar,,,Improvements to Drain footbath in B S Ranoji Rao Road And surrounding Cross Road,1400000.0,2012.0,2011 - 2012,Others,Drain and Footbath,143-12-000023,EE(CKP)Wo/30/2011-12,05/04/2012,23/11/2015,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,"W0197, W0190, W0191,","Sri Rama Mandira Rd,",Lalbagh,143/S-W0197/S9971,0.0,Sri. Dilip Kumar,,,Improvements to Drain footbath in B S Ranoji Rao Road And surrounding Cross Road,1400000.0,2012.0,2012 - 2013,Others,Drain And Footbath,143-12-000023,EE(CKP)Wo/30/2011-12,04/05/2012,23/11/2015,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,"W0175, W0186, W0192,","NA, NA, NA, Govindappa Rd,",Head Post office,143/S-W0175/S9972,0.0,M/S.Samrudhi Constrcution,,,Improvements to Drain in Krishna road MMV And Surrounding Cross Road,1500000.0,2012.0,2011 - 2012,Drain Maintenance,,143-12-000020,EE(CKP)WO/89/12-13,09/05/2012,23/11/2015,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,W0061,Pmk Rd,Chikkana Garden,143/S-W0061/S9973,0.0,M/S. Ram Murthy & CO,,,Improvements to Drain footbath in Pampamahakavi road and surrounding Cross road,1500000.0,2012.0,2011 - 2012,Others,Drain and Footbath,143-12-000021,EE(CKP)WO/62/12-13,09/05/2012,20/11/2014,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,W0153,Ramayyangar Rd,Lalbagh,143/S-W0153/S9977,0.0,Sri.H.V Ravi,,,Improvements to Drain footbath in ramalyengar road and surrounding cross road,1600000.0,2012.0,2011 - 2012,Others,Drain and Footbath,143-12-000026,EE(CKP)Wo/68/12-13,05/09/2012,20/11/2014,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,"W0165, W0167, W0134,","NA, 1st Crs",sajjan roa circle,143/C-W0165/S035856,248.66,S RAGHAVENDRA,,9620513609.0,PROVIDING TO DRAINS AND FOOTPATH AT SB CROSS ROAD KRISHNA SINDHYA ROAD AND SURROUNDING AREA,2000000.0,2014.0,2014 - 2015,Others,DRAIN AND FOOTPATH,143-15-000008,EE/(CKP)/WO/86/2014-2015,11/11/2014,17/12/2015,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,W0318,1st Crs,LALBAGH EAST ROAD,143/S-W0318/S041102,151.25,K M SHIVRAJ,,9845623896.0,IMPROVMENTS TO DRAINS AND FOOTPATH AT GUTTEANJANEYYA TEMPLE,1000000.0,2014.0,2014 - 2015,Others,"CONCRETE,FOOTPATH",143-15-000009,EE/9CKP0/WO/100/2014-2015,17/11/2014,17/12/2015,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,"W0216, W0214, W0234,","NA, 18th Crs Sidde Gowda",Lalbagh,143/S-W0216/S10252,0.0,Sri. Harish,,,Construction of RCC Box Darin and deck slab,1718000.0,2011.0,2011 - 2012,Drain Maintenance,,143-11-000008,EE(CKP)WO/49/10-11,,13/03/2014,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,W0104,S S Temple Street,SS Temple Street Rd,143/S-W0104/S10719,0.0,Sri. T. Ganesh Naidu,,,Improvements to Drains and footbath to SS Temple Road,1000000.0,2011.0,2011 - 2012,Others,Drains and footbath,143-11-000009,EE(CKP)WO/32/11-12,,13/03/2014,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,W0027,,Andra Bank,143/S-W0027/S10720,0.0,"Sri. H. N, manje Gowda",,,Contruction of Road side drain and footbath at Shankarpuram Ranga Rao Road,2000000.0,2011.0,2011 - 2012,Others,Drain And footbath,143-11-000030,EE(CKP)WO/94/11-12,,13/03/2014,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,"W0341, W0026","M H Mariyappa Rd, Khb",Siddapura Rangamandira,143/S-W0341/S10735,0.0,Sri Harish. N,,,Improvements of footbath from Rangamandira to signal Road,2000000.0,2011.0,2011 - 2012,Footpath Layering,,144-11-000054,EE(CKP)WO/359/11-12,01/02/2012,19/03/2014,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,"W0135, W0166, W0170,","NA, NA, M K T Rd, NA",Venkateswara Temple,143/S-W0135/S10926,0.0,Sri. N.Shashidhar,,,Construction of RCC drain in food street in V. V Puram,2000000.0,2011.0,2011 - 2012,Drain Maintenance,,143-11-000025,EE(CKP)WO/280/11-12,10/12/2011,13/03/2014,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,W0341,M H Mariyappa Rd,Lalbagh Gate,143/S-W0341/S10945,0.0,Sri. K. Narayana Gowda,,,Improvements to footbath from gate to Rangamandira,2000000.0,2011.0,2011 - 2012,Footpath Layering,,144-11-000053,EE(CKP)WO/361/11-12,01/01/2012,23/11/2015,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,W0165,Middle School Rd,V.V Puram,143/S-W0165/S11944,0.0,Sri. V.L Muniraju,,,Providing Asphalting to bad roads in V.V Puram,2000000.0,2011.0,2011 - 2012,Asphalting,,143-11-000017,EE(CKP)WO/118/10-11,03/11/2011,14/03/2014,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,"W0149, W0170, W0138,","NA, M K T Rd, NA, S B Rd",V.V Puram,143/S-W0149/S11967,0.0,Sri. V.L Muniraju,,,Providing Asphalting to bad roads in V.V Puram,2000000.0,2011.0,2011 - 2012,Asphalting,,143-11-000017,EE(CKP)WO/118/10-11,03/11/2011,18/11/2014,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,"W0172, W0142, W0170,","Krishna Rao Sindhi Rd, NA,",V. V Puram,143/S-W0172/S11999,0.0,Sri. V.L Muniraju,,,Providing Asphalting to bad roads in V.V Puram,2000000.0,2011.0,2011 - 2012,Asphalting,,143-11-000017,EE(CKP)WO/118/10-11,03/11/2011,18/11/2014,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,"W0191, W0193, W0198","NA, B S Ranaji Rd, H B",B.S Ranojo Rao Rd,143/S-W0191/S12038,0.0,Sri. Kaviraja,,,Desilting for Road side Drain in Sri Ram Mandira Rd And B.S Ranoji Rao Road,200000.0,2011.0,2012 - 2013,Drain Maintenance,,143-11-000001,EE(CKP)WO/204/11-12,,19/11/2014,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,"W0198, W0197","H B Samaja Rd, Sri Rama",Ram Mandira Rd,143/S-W0198/S12021,0.0,Sri. Kaviraja,,,Desilting for Road side Drain in Sri Ram Mandira Rd And B.S Ranoji Rao Road,200000.0,2011.0,2011 - 2012,Drain Maintenance,,143-11-000001,EE(CKP)WO/204/11-12,,14/03/2014,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,W0033,Shankar Mata Rd,Shankara Matt Rd,143/S-W0033/S13547,0.0,Sri. M. Manjunath,,,Improvements to drain and footbath at shankarpuram Bull temple Road,2000000.0,2011.0,2011 - 2012,Others,Drain And Footbath,143-11-000031,EE(CKP)WO/167/11-12,,24/03/2014,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,"W0165, W0156, W0145,","Middle School Rd, East Circle",East Circle Rd,143/S-W0165/S13583,0.0,Sri. Chamundeswari Constructions,,,Construction Removing silt and resetting in V.V Puram,500000.0,2011.0,2011 - 2012,Drain Maintenance,,143-11-000019,EE(CKP)WO/99/10-11,10/03/2011,14/03/2014,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,"W0172, W0170, W0168,","Krishna Rao Sindhi Rd, M K",S.B Road,143/S-W0172/S13602,0.0,Sri. Chamundeswari Constructions,,,Construction Removing silt and resetting in V.V Puram,500000.0,2011.0,2011 - 2012,Drain Maintenance,,143-11-000019,EE(CKP)WO/99/10-11,10/03/2011,18/11/2014,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,"W0170, W0165, W0159,","M K T Rd, Middle School Rd,",M School Rd,143/S-W0170/S13859,0.0,Sri. Chamundeswari Constructions,,,Construction Removing silt and resetting in V.V Puram,500000.0,2011.0,2011 - 2012,Drain Maintenance,,143-11-000019,EE(CKP)WO/99/10-11,10/03/2011,18/11/2014,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,W0154,West Circle Rd,West Circle Rd,143/S-W0154/S13618,0.0,Sri. Chamundeswari Constructions,,,Construction Removing silt and resetting in V.V Puram,500000.0,2011.0,2011 - 2012,Drain Maintenance,,143-11-000019,EE(CKP)WO/99/10-11,10/03/2011,18/11/2014,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
SOUTH,143,Vishveshwara Puram,"W0069, W0071","Parvathipuram Rd,",V V PURAM,143/S-W0069/S32427,0.0,S SATISH,,,Providing asphalting to bad roads at Paravathipuram 2nd main road surrounding area in ward no - 143,1999000.0,2012.0,2012 - 2013,Asphalting,,143-12-000010,EE(CKP)WO/259/2011-12,03/10/2011,12/03/2014,e47eba33-bd2c-4476-a845-b0a63dc55fc2.txt
BOMMANAHALLI,185,Yelchenahalli,W0187,,Kanakanagara main Road,185/S-W0187/S114417,379.74,Sri S Rajendra,,9448846007.0,Improvements to Drain at S K Stores road and cross roads at kanakanagara in ward no 185.,1999000.0,2012.0,2013 - 2014,Others,Improvements to Drain,185-13-000008,EE/BSD/WO/126/2013-14,24/09/2013,04/09/2015,9c8d97b5-cd79-4ac7-abd9-031cf01f3b97.txt
BOMMANAHALLI,185,Yelchenahalli,W0130,,contractor Balu House Road,185/S-W0130/S035349,78.82,Sri S Rajendra,,9448846007.0,Improvements to Drains in S K stores road and Cross Roads at kanakanagara in Ward no.185,1999000.0,2012.0,2013 - 2014,Others,Improvements to Drains,185-13-000008,EE/BSD/WO/126/2013-14,24/09/2013,04/09/2015,9c8d97b5-cd79-4ac7-abd9-031cf01f3b97.txt
BOMMANAHALLI,185,Yelchenahalli,W0191,,T Srinivas House Road,185/S-W0191/S040348,49.91,Sri S Rajendra,,9448846007.0,Improvements to Drains at S K Stores Road and Cross roads in kanakanagarfa in Ward 185,1999000.0,2013.0,2013 - 2014,Others,Improvements to Drains,185-13-000008,EE/BSD/WO/126/2013-14,24/09/2013,04/09/2015,9c8d97b5-cd79-4ac7-abd9-031cf01f3b97.txt
BOMMANAHALLI,185,Yelchenahalli,W0193,Vinayaka Lyt 2nd Crs,Balanayak House Road,185/S-W0193/S040813,47.19,Sri S Rajendra,,9448846007.0,Improvements to Drains at S K Stores Road and Cross roads in kanakanagarfa in Ward 185,1999000.0,2013.0,2013 - 2014,Others,Improvements to drains,185-13-000008,EE/BSD/WO/126/2013-14,24/09/2013,04/09/2015,9c8d97b5-cd79-4ac7-abd9-031cf01f3b97.txt
BOMMANAHALLI,185,Yelchenahalli,W0171,,Kanakanagara,185/S-W0171/S094251,433.53,S. BALU,,9448846007.0,Repairs and Re setting of footpath and kerbstones in ward no.185,600000.0,2013.0,2013 - 2014,Periodic Maintenance,,185-14-000012,EE/BSD/WO/03/2014-15,22/05/2014,26/02/2016,9c8d97b5-cd79-4ac7-abd9-031cf01f3b97.txt
