record_id,timestamp,hour,day_of_week,is_weekend,zone_id,zone_name,latitude,longitude,road_name,road_condition_score,vehicle_density,vehicle_count,average_speed_kmh,congestion_level,queue_length_meters,traffic_signal_state,weather_condition,visibility_km,accident_present,construction_present,pedestrian_density,noise_level_db,emergency_vehicle_present,data_source_type
TRF-011708,2026-02-14 03:35:00,3,5,1,BLR-ORR-08,Outer Ring Road Sarjapur Jn,12.920822185841885,77.64748141867314,Sarjapur-ORR Junction,0.68,0.346,84,16.7,HIGH,672.9,RED,CLEAR,10.0,0,0,0.21,87.6,0,SYNTHETIC / SIMULATION DATA
TRF-011709,2026-02-26 12:45:00,12,3,0,BLR-WFIELD-07,Whitefield ITPL Main Gate,12.98688927185907,77.7299034857534,ITPL Main Road,0.71,0.791,207,8.9,CRITICAL,1771.4,GREEN,FOG,1.5,0,0,0.54,87.1,0,SYNTHETIC / SIMULATION DATA
TRF-011710,2026-03-13 19:55:00,19,4,0,BLR-INDIRA-10,Indiranagar 100ft Road,12.970005432694286,77.63946456747439,100ft Road CMH Junction,0.83,0.99,291,7.6,CRITICAL,781.1,RED,HEAVY_RAIN,3.0,0,0,1.0,88.2,0,SYNTHETIC / SIMULATION DATA
TRF-011711,2026-02-26 12:09:00,12,3,0,BLR-BELLAN-06,Bellandur EcoSpace,12.92463229930768,77.67637369565689,Outer Ring Road IT Corridor,0.64,0.897,249,4.0,CRITICAL,833.1,GREEN,HEAVY_RAIN,3.0,0,0,0.54,94.7,0,SYNTHETIC / SIMULATION DATA
TRF-011712,2026-01-30 08:46:00,8,4,0,BLR-HEBBL-04,Hebbal Flyover,13.035561732183766,77.5953606851848,Airport Road / Bellary Road,0.78,0.99,265,9.1,CRITICAL,728.8,RED,CLOUDY,10.0,0,1,0.94,91.5,0,SYNTHETIC / SIMULATION DATA
TRF-011713,2026-03-10 13:33:00,13,1,0,BLR-KORAM-09,Koramangala Sony World Jn,12.933477135339242,77.624555304509,100 Feet Intermediate Ring Road,0.81,0.717,190,9.8,CRITICAL,1561.6,GREEN,HEAVY_RAIN,3.0,0,0,0.56,88.2,1,SYNTHETIC / SIMULATION DATA
TRF-011714,2026-01-11 14:58:00,14,6,1,BLR-MARATH-05,Marathahalli Bridge,12.957648111311386,77.69952794852857,Outer Ring Road,0.75,0.688,198,11.9,CRITICAL,1728.7,RED,CLEAR,10.0,0,0,0.57,91.6,0,SYNTHETIC / SIMULATION DATA
TRF-011715,2026-02-21 03:45:00,3,5,1,BLR-HEBBL-04,Hebbal Flyover,13.03727221081292,77.5976559289885,Airport Road / Bellary Road,0.77,0.365,104,23.5,LOW,86.6,GREEN,CLEAR,10.0,0,1,0.38,80.3,0,SYNTHETIC / SIMULATION DATA
TRF-011716,2026-02-10 05:56:00,5,1,0,BLR-WFIELD-07,Whitefield ITPL Main Gate,12.987881650980155,77.73066007314863,ITPL Main Road,0.7,0.392,111,18.9,HIGH,732.9,YELLOW,RAIN,6.0,0,0,0.43,80.9,0,SYNTHETIC / SIMULATION DATA
TRF-011717,2026-01-23 15:37:00,15,4,0,BLR-HEBBL-04,Hebbal Flyover,13.033999136446303,77.5982475839755,Airport Road / Bellary Road,0.87,0.76,215,13.4,HIGH,645.9,GREEN,CLEAR,10.0,0,0,0.56,87.0,0,SYNTHETIC / SIMULATION DATA
TRF-011718,2026-03-13 17:08:00,17,4,0,BLR-KRPUR-03,KR Puram Hanging Bridge,12.998103075975719,77.69414752899111,Old Madras Road / ORR,0.64,0.99,281,6.6,CRITICAL,1621.8,GREEN,CLEAR,10.0,0,0,0.99,96.0,0,SYNTHETIC / SIMULATION DATA
TRF-011719,2026-01-28 00:05:00,0,2,0,BLR-HEBBL-04,Hebbal Flyover,13.035589097803902,77.59781988508844,Airport Road / Bellary Road,0.78,0.325,80,20.5,HIGH,591.0,RED,RAIN,6.0,0,0,0.25,81.3,0,SYNTHETIC / SIMULATION DATA
TRF-011720,2026-03-08 06:41:00,6,6,1,BLR-KRPUR-03,KR Puram Hanging Bridge,12.999445050887697,77.6907135671899,Old Madras Road / ORR,0.58,0.243,67,16.9,HIGH,590.8,GREEN,CLEAR,10.0,0,0,0.27,86.5,0,SYNTHETIC / SIMULATION DATA
TRF-011721,2026-01-10 06:47:00,6,5,1,BLR-ORR-08,Outer Ring Road Sarjapur Jn,12.919268513747776,77.64991542082794,Sarjapur-ORR Junction,0.7,0.252,78,17.2,HIGH,422.8,GREEN,CLEAR,10.0,0,0,0.27,84.3,0,SYNTHETIC / SIMULATION DATA
TRF-011722,2026-01-30 05:51:00,5,4,0,BLR-ECITY-02,Electronic City Toll,12.84325985230279,77.65888378229135,Hosur Elevated Expressway,0.89,0.318,75,26.8,LOW,52.1,GREEN,FOG,1.5,0,0,0.29,75.7,0,SYNTHETIC / SIMULATION DATA
TRF-011723,2026-02-02 01:02:00,1,0,0,BLR-HEBBL-04,Hebbal Flyover,13.036362980875813,77.5955073479097,Airport Road / Bellary Road,0.85,0.324,104,25.9,LOW,97.0,GREEN,CLEAR,10.0,0,0,0.25,83.0,0,SYNTHETIC / SIMULATION DATA
TRF-011724,2026-01-08 04:13:00,4,3,0,BLR-YESHW-12,Yeshwanthpur TTMC Circle,13.022225962954932,77.55479547052803,Tumkur Road / Subedarchatram Rd,0.68,0.442,118,17.6,HIGH,462.2,RED,CLEAR,10.0,0,0,0.39,87.1,0,SYNTHETIC / SIMULATION DATA
TRF-011725,2026-03-04 20:51:00,20,2,0,BLR-INDIRA-10,Indiranagar 100ft Road,12.970050494969028,77.64150540188814,100ft Road CMH Junction,0.85,0.99,281,8.0,CRITICAL,764.4,GREEN,CLEAR,10.0,0,0,0.68,87.5,0,SYNTHETIC / SIMULATION DATA
TRF-011726,2026-03-07 04:57:00,4,5,1,BLR-KRPUR-03,KR Puram Hanging Bridge,12.99665243143461,77.69300385060806,Old Madras Road / ORR,0.64,0.359,103,15.5,HIGH,543.6,RED,CLEAR,10.0,0,0,0.37,85.2,0,SYNTHETIC / SIMULATION DATA
TRF-011727,2026-02-08 14:13:00,14,6,1,BLR-KORAM-09,Koramangala Sony World Jn,12.933355890379893,77.62342618410932,100 Feet Intermediate Ring Road,0.82,0.653,177,11.3,CRITICAL,805.5,RED,RAIN,6.0,0,0,0.37,88.5,0,SYNTHETIC / SIMULATION DATA
TRF-011728,2026-03-19 13:14:00,13,3,0,BLR-MGROAD-11,MG Road Brigade Jn,12.974418313325812,77.60614406033224,Mahatma Gandhi Road,0.92,0.738,212,11.8,CRITICAL,1256.5,RED,CLEAR,10.0,0,0,0.71,91.8,0,SYNTHETIC / SIMULATION DATA
TRF-011729,2026-02-01 21:39:00,21,6,1,BLR-YESHW-12,Yeshwanthpur TTMC Circle,13.022166398138431,77.5520940230548,Tumkur Road / Subedarchatram Rd,0.75,0.967,257,8.6,CRITICAL,1465.4,YELLOW,CLEAR,10.0,0,0,0.61,95.5,0,SYNTHETIC / SIMULATION DATA
TRF-011730,2026-01-01 23:01:00,23,3,0,BLR-YESHW-12,Yeshwanthpur TTMC Circle,13.025102766718863,77.55487179567687,Tumkur Road / Subedarchatram Rd,0.76,0.228,50,21.0,HIGH,351.7,GREEN,CLOUDY,10.0,0,0,0.49,84.3,0,SYNTHETIC / SIMULATION DATA
TRF-011731,2026-02-07 07:25:00,7,5,1,BLR-HEBBL-04,Hebbal Flyover,13.03474347059599,77.59788978164055,Airport Road / Bellary Road,0.79,0.209,48,29.0,LOW,93.6,GREEN,CLEAR,10.0,0,1,0.34,81.0,0,SYNTHETIC / SIMULATION DATA
TRF-011732,2026-03-23 02:35:00,2,0,0,BLR-INDIRA-10,Indiranagar 100ft Road,12.973860432829078,77.64284376842579,100ft Road CMH Junction,0.84,0.359,96,24.3,LOW,73.2,RED,CLEAR,10.0,0,0,0.51,78.5,0,SYNTHETIC / SIMULATION DATA
TRF-011733,2026-02-03 06:31:00,6,1,0,BLR-ORR-08,Outer Ring Road Sarjapur Jn,12.920106906503102,77.64785019445657,Sarjapur-ORR Junction,0.65,0.378,102,13.6,HIGH,363.9,GREEN,CLEAR,10.0,1,0,0.31,91.2,0,SYNTHETIC / SIMULATION DATA
TRF-011734,2026-03-23 23:42:00,23,0,0,BLR-MGROAD-11,MG Road Brigade Jn,12.976594949838214,77.60756144582975,Mahatma Gandhi Road,0.85,0.254,62,20.3,HIGH,569.1,RED,RAIN,6.0,0,0,0.42,84.2,0,SYNTHETIC / SIMULATION DATA
TRF-011735,2026-03-18 08:19:00,8,2,0,BLR-MGROAD-11,MG Road Brigade Jn,12.977526849492142,77.6073218002415,Mahatma Gandhi Road,0.85,0.925,252,9.3,CRITICAL,1004.2,RED,CLEAR,10.0,0,0,0.97,93.3,0,SYNTHETIC / SIMULATION DATA
TRF-011736,2026-01-02 08:34:00,8,4,0,BLR-YESHW-12,Yeshwanthpur TTMC Circle,13.024124597794,77.55265333512205,Tumkur Road / Subedarchatram Rd,0.76,0.99,284,8.9,CRITICAL,1616.6,RED,CLEAR,10.0,0,0,0.82,92.2,0,SYNTHETIC / SIMULATION DATA
TRF-011737,2026-01-30 15:01:00,15,4,0,BLR-MARATH-05,Marathahalli Bridge,12.958433825011706,77.7014511190249,Outer Ring Road,0.73,0.658,196,12.1,HIGH,471.1,RED,CLEAR,10.0,0,0,0.57,88.6,0,SYNTHETIC / SIMULATION DATA
TRF-011738,2026-02-06 01:00:00,1,4,0,BLR-KRPUR-03,KR Puram Hanging Bridge,12.997364669414962,77.69378107074324,Old Madras Road / ORR,0.63,0.418,122,15.1,HIGH,367.7,GREEN,CLEAR,10.0,1,0,0.32,93.0,0,SYNTHETIC / SIMULATION DATA
TRF-011739,2026-02-12 10:25:00,10,3,0,BLR-SILK-01,Silk Board Junction,12.916847871298677,77.62368850070045,Hosur Road / Outer Ring Road,0.68,0.99,264,4.0,CRITICAL,1790.3,RED,CLEAR,10.0,0,0,0.7,98.1,0,SYNTHETIC / SIMULATION DATA
TRF-011740,2026-03-19 19:29:00,19,3,0,BLR-MARATH-05,Marathahalli Bridge,12.957020938707327,77.70229279086,Outer Ring Road,0.71,0.99,287,6.6,CRITICAL,945.4,RED,CLEAR,10.0,0,1,1.0,96.5,0,SYNTHETIC / SIMULATION DATA
TRF-011741,2026-02-18 21:36:00,21,2,0,BLR-INDIRA-10,Indiranagar 100ft Road,12.970251689351764,77.63961728203675,100ft Road CMH Junction,0.89,0.99,277,7.8,CRITICAL,1532.3,RED,CLOUDY,10.0,0,0,0.71,89.0,0,SYNTHETIC / SIMULATION DATA
TRF-011742,2026-02-18 11:03:00,11,2,0,BLR-KRPUR-03,KR Puram Hanging Bridge,12.997994808101122,77.69227512041577,Old Madras Road / ORR,0.58,0.99,279,5.7,CRITICAL,1281.5,GREEN,CLEAR,10.0,0,0,0.69,94.5,0,SYNTHETIC / SIMULATION DATA
TRF-011743,2026-03-21 06:39:00,6,5,1,BLR-INDIRA-10,Indiranagar 100ft Road,12.970346925682072,77.63981390111852,100ft Road CMH Junction,0.87,0.203,51,28.0,LOW,42.4,RED,CLEAR,10.0,0,0,0.21,78.2,0,SYNTHETIC / SIMULATION DATA
TRF-011744,2026-03-08 21:26:00,21,6,1,BLR-BELLAN-06,Bellandur EcoSpace,12.925141998740251,77.67489664354167,Outer Ring Road IT Corridor,0.67,0.99,273,5.3,CRITICAL,1050.2,GREEN,CLEAR,10.0,0,0,0.64,98.0,0,SYNTHETIC / SIMULATION DATA
TRF-011745,2026-02-06 16:44:00,16,4,0,BLR-MARATH-05,Marathahalli Bridge,12.955372750157188,77.7020171675408,Outer Ring Road,0.68,0.696,197,11.8,CRITICAL,1545.2,GREEN,CLEAR,10.0,0,0,0.69,88.8,0,SYNTHETIC / SIMULATION DATA
TRF-011746,2026-03-19 12:07:00,12,3,0,BLR-MARATH-05,Marathahalli Bridge,12.958439876717877,77.70062948401826,Outer Ring Road,0.71,0.883,245,8.9,CRITICAL,1695.3,GREEN,RAIN,6.0,0,0,0.41,93.4,0,SYNTHETIC / SIMULATION DATA
TRF-011747,2026-01-07 05:30:00,5,2,0,BLR-ECITY-02,Electronic City Toll,12.84402428534154,77.65931678359914,Hosur Elevated Expressway,0.86,0.306,88,36.5,LOW,91.3,GREEN,CLEAR,10.0,0,0,0.31,72.8,0,SYNTHETIC / SIMULATION DATA
TRF-011748,2026-01-13 12:53:00,12,1,0,BLR-WFIELD-07,Whitefield ITPL Main Gate,12.986711753713147,77.7323016224704,ITPL Main Road,0.76,0.76,227,13.1,HIGH,547.7,RED,CLEAR,10.0,0,0,0.55,88.0,0,SYNTHETIC / SIMULATION DATA
TRF-011749,2026-03-15 07:49:00,7,6,1,BLR-INDIRA-10,Indiranagar 100ft Road,12.971466707672331,77.64016578385105,100ft Road CMH Junction,0.86,0.164,47,27.7,LOW,110.0,RED,CLOUDY,10.0,0,0,0.37,74.9,0,SYNTHETIC / SIMULATION DATA
TRF-011750,2026-01-09 17:27:00,17,4,0,BLR-MARATH-05,Marathahalli Bridge,12.95597814580734,77.7014362512999,Outer Ring Road,0.73,0.99,276,6.9,CRITICAL,925.8,RED,CLEAR,10.0,0,1,1.0,95.5,0,SYNTHETIC / SIMULATION DATA
TRF-011751,2026-03-04 06:24:00,6,2,0,BLR-ORR-08,Outer Ring Road Sarjapur Jn,12.921160747370829,77.64873391772196,Sarjapur-ORR Junction,0.67,0.302,84,15.5,HIGH,684.3,RED,CLEAR,10.0,0,0,0.52,86.9,0,SYNTHETIC / SIMULATION DATA
TRF-011752,2026-01-05 03:49:00,3,0,0,BLR-KRPUR-03,KR Puram Hanging Bridge,12.998073583480503,77.69289298434275,Old Madras Road / ORR,0.63,0.4,97,16.8,HIGH,714.1,GREEN,CLEAR,10.0,0,1,0.34,88.6,0,SYNTHETIC / SIMULATION DATA
TRF-011753,2026-03-28 15:21:00,15,5,1,BLR-ECITY-02,Electronic City Toll,12.844321267238353,77.65863726999743,Hosur Elevated Expressway,0.93,0.507,130,26.0,MEDIUM,148.7,GREEN,RAIN,6.0,0,0,0.36,77.9,0,SYNTHETIC / SIMULATION DATA
TRF-011754,2026-01-05 22:32:00,22,0,0,BLR-YESHW-12,Yeshwanthpur TTMC Circle,13.024916188968824,77.55378634456774,Tumkur Road / Subedarchatram Rd,0.76,0.215,75,22.9,LOW,18.9,RED,CLOUDY,10.0,0,0,0.4,81.4,0,SYNTHETIC / SIMULATION DATA
TRF-011755,2026-03-01 17:24:00,17,6,1,BLR-MARATH-05,Marathahalli Bridge,12.955426379643056,77.70303055367981,Outer Ring Road,0.71,0.99,262,8.1,CRITICAL,1438.8,GREEN,CLEAR,10.0,0,0,0.68,95.3,0,SYNTHETIC / SIMULATION DATA
TRF-011756,2026-03-22 15:11:00,15,6,1,BLR-KRPUR-03,KR Puram Hanging Bridge,12.997563662118504,77.6918156089863,Old Madras Road / ORR,0.62,0.62,167,11.8,CRITICAL,1618.4,YELLOW,CLEAR,10.0,0,1,0.34,90.6,0,SYNTHETIC / SIMULATION DATA
TRF-011757,2026-01-19 11:46:00,11,0,0,BLR-INDIRA-10,Indiranagar 100ft Road,12.970239056341034,77.64314613262246,100ft Road CMH Junction,0.83,0.99,284,8.9,CRITICAL,796.9,GREEN,CLOUDY,10.0,0,0,0.65,88.2,0,SYNTHETIC / SIMULATION DATA
TRF-011758,2026-02-16 11:41:00,11,0,0,BLR-KRPUR-03,KR Puram Hanging Bridge,12.99993676240483,77.69180316070212,Old Madras Road / ORR,0.56,0.99,273,4.4,CRITICAL,1553.7,RED,CLEAR,10.0,0,0,0.95,94.2,0,SYNTHETIC / SIMULATION DATA
TRF-011759,2026-02-07 05:02:00,5,5,1,BLR-ECITY-02,Electronic City Toll,12.846665910923623,77.65873809512469,Hosur Elevated Expressway,0.89,0.281,92,37.1,LOW,87.6,RED,CLOUDY,10.0,0,0,0.32,75.9,0,SYNTHETIC / SIMULATION DATA
TRF-011760,2026-01-09 17:24:00,17,4,0,BLR-ECITY-02,Electronic City Toll,12.844263655062896,77.65990415154879,Hosur Elevated Expressway,0.83,0.99,291,8.7,CRITICAL,1178.2,RED,RAIN,6.0,0,0,0.77,87.3,0,SYNTHETIC / SIMULATION DATA
TRF-011761,2026-03-30 13:29:00,13,0,0,BLR-BELLAN-06,Bellandur EcoSpace,12.92731463578406,77.67480944766382,Outer Ring Road IT Corridor,0.71,0.753,203,9.6,CRITICAL,1537.5,RED,CLOUDY,10.0,0,0,0.65,92.5,0,SYNTHETIC / SIMULATION DATA
TRF-011762,2026-01-04 02:33:00,2,6,1,BLR-WFIELD-07,Whitefield ITPL Main Gate,12.98502460219937,77.73041698688725,ITPL Main Road,0.79,0.336,93,21.6,HIGH,437.2,RED,CLOUDY,10.0,0,0,0.55,77.9,0,SYNTHETIC / SIMULATION DATA
TRF-011763,2026-02-14 21:56:00,21,5,1,BLR-SILK-01,Silk Board Junction,12.918048272299945,77.6244389014404,Hosur Road / Outer Ring Road,0.63,0.99,283,6.8,CRITICAL,1727.1,RED,CLEAR,10.0,0,0,0.72,97.1,0,SYNTHETIC / SIMULATION DATA
TRF-011764,2026-03-05 22:57:00,22,3,0,BLR-ECITY-02,Electronic City Toll,12.846918424801366,77.6614668856291,Hosur Elevated Expressway,0.86,0.208,52,37.1,LOW,12.8,RED,CLEAR,10.0,0,0,0.46,75.4,0,SYNTHETIC / SIMULATION DATA
TRF-011765,2026-02-21 08:02:00,8,5,1,BLR-MGROAD-11,MG Road Brigade Jn,12.973780519173811,77.60524746272272,Mahatma Gandhi Road,0.89,0.849,231,8.8,CRITICAL,1247.3,YELLOW,CLEAR,10.0,0,0,0.65,91.6,0,SYNTHETIC / SIMULATION DATA
TRF-011766,2026-01-23 14:32:00,14,4,0,BLR-BELLAN-06,Bellandur EcoSpace,12.925037388532157,77.67542966542499,Outer Ring Road IT Corridor,0.69,0.804,216,9.0,CRITICAL,1512.3,RED,CLOUDY,10.0,0,0,0.7,96.1,0,SYNTHETIC / SIMULATION DATA
TRF-011767,2026-03-08 19:52:00,19,6,1,BLR-WFIELD-07,Whitefield ITPL Main Gate,12.986260250567376,77.7300068925261,ITPL Main Road,0.77,0.99,279,9.5,CRITICAL,811.1,GREEN,CLEAR,10.0,0,0,0.7,90.9,0,SYNTHETIC / SIMULATION DATA
TRF-011768,2026-01-22 02:48:00,2,3,0,BLR-HEBBL-04,Hebbal Flyover,13.036736793121198,77.59634597071123,Airport Road / Bellary Road,0.87,0.439,116,21.4,HIGH,437.9,YELLOW,CLEAR,10.0,0,0,0.44,81.8,0,SYNTHETIC / SIMULATION DATA
TRF-011769,2026-02-26 01:49:00,1,3,0,BLR-INDIRA-10,Indiranagar 100ft Road,12.971073357922155,77.6420556345423,100ft Road CMH Junction,0.85,0.302,98,25.9,LOW,60.2,RED,CLEAR,10.0,0,0,0.27,75.3,0,SYNTHETIC / SIMULATION DATA
TRF-011770,2026-01-23 12:04:00,12,4,0,BLR-ORR-08,Outer Ring Road Sarjapur Jn,12.918268563103599,77.64831841703976,Sarjapur-ORR Junction,0.63,0.765,216,8.2,CRITICAL,1738.1,GREEN,CLOUDY,10.0,0,0,0.55,90.5,0,SYNTHETIC / SIMULATION DATA
TRF-011771,2026-02-07 15:51:00,15,5,1,BLR-INDIRA-10,Indiranagar 100ft Road,12.971802362105256,77.64230302232016,100ft Road CMH Junction,0.87,0.514,152,16.6,HIGH,722.0,GREEN,RAIN,6.0,0,1,0.65,80.3,0,SYNTHETIC / SIMULATION DATA
TRF-011772,2026-02-03 16:29:00,16,1,0,BLR-YESHW-12,Yeshwanthpur TTMC Circle,13.023402376136856,77.55319605953883,Tumkur Road / Subedarchatram Rd,0.71,0.73,190,11.7,CRITICAL,1154.9,RED,CLOUDY,10.0,0,1,0.48,92.4,0,SYNTHETIC / SIMULATION DATA
TRF-011773,2026-03-18 07:34:00,7,2,0,BLR-YESHW-12,Yeshwanthpur TTMC Circle,13.02343863507367,77.55425655479733,Tumkur Road / Subedarchatram Rd,0.73,0.268,63,20.2,HIGH,494.5,RED,CLEAR,10.0,0,1,0.52,80.7,0,SYNTHETIC / SIMULATION DATA
TRF-011774,2026-03-04 23:37:00,23,2,0,BLR-MGROAD-11,MG Road Brigade Jn,12.97738703439239,77.60833951921285,Mahatma Gandhi Road,0.91,0.242,69,23.4,LOW,20.0,YELLOW,CLEAR,10.0,0,0,0.19,81.8,0,SYNTHETIC / SIMULATION DATA
TRF-011775,2026-01-16 07:17:00,7,4,0,BLR-KRPUR-03,KR Puram Hanging Bridge,12.9984928236667,77.69285321543617,Old Madras Road / ORR,0.61,0.277,82,18.9,HIGH,419.1,RED,CLEAR,10.0,0,0,0.15,86.0,0,SYNTHETIC / SIMULATION DATA
TRF-011776,2026-02-18 04:31:00,4,2,0,BLR-ECITY-02,Electronic City Toll,12.846996474776885,77.66204056979814,Hosur Elevated Expressway,0.89,0.415,116,32.7,MEDIUM,347.4,RED,CLEAR,10.0,0,0,0.28,74.9,0,SYNTHETIC / SIMULATION DATA
TRF-011777,2026-03-22 22:29:00,22,6,1,BLR-SILK-01,Silk Board Junction,12.915841006691188,77.62313096050642,Hosur Road / Outer Ring Road,0.69,0.204,64,15.6,HIGH,491.2,RED,CLEAR,10.0,0,0,0.39,89.7,0,SYNTHETIC / SIMULATION DATA
TRF-011778,2026-01-01 10:49:00,10,3,0,BLR-INDIRA-10,Indiranagar 100ft Road,12.972112759705393,77.64007680408591,100ft Road CMH Junction,0.87,0.949,275,10.3,CRITICAL,1302.8,GREEN,CLEAR,10.0,0,0,0.67,86.4,0,SYNTHETIC / SIMULATION DATA
TRF-011779,2026-03-31 18:39:00,18,1,0,BLR-MGROAD-11,MG Road Brigade Jn,12.976509229305877,77.60534892442602,Mahatma Gandhi Road,0.94,0.99,277,7.9,CRITICAL,1418.7,RED,RAIN,6.0,0,0,0.79,92.0,0,SYNTHETIC / SIMULATION DATA
TRF-011780,2026-03-15 01:14:00,1,6,1,BLR-YESHW-12,Yeshwanthpur TTMC Circle,13.023108741591226,77.55250239687508,Tumkur Road / Subedarchatram Rd,0.68,0.302,80,18.6,HIGH,502.1,YELLOW,CLEAR,10.0,0,0,0.26,83.4,0,SYNTHETIC / SIMULATION DATA
TRF-011781,2026-01-10 12:37:00,12,5,1,BLR-MARATH-05,Marathahalli Bridge,12.956684359383916,77.7019955378947,Outer Ring Road,0.65,0.607,183,15.2,HIGH,434.8,YELLOW,CLOUDY,10.0,0,0,0.5,85.8,0,SYNTHETIC / SIMULATION DATA
TRF-011782,2026-02-13 04:31:00,4,4,0,BLR-INDIRA-10,Indiranagar 100ft Road,12.972296234761588,77.64294369046654,100ft Road CMH Junction,0.89,0.404,105,24.0,MEDIUM,367.6,GREEN,CLEAR,10.0,0,0,0.23,81.0,0,SYNTHETIC / SIMULATION DATA
TRF-011783,2026-01-14 06:15:00,6,2,0,BLR-MGROAD-11,MG Road Brigade Jn,12.975656915675192,77.60672586159,Mahatma Gandhi Road,0.89,0.32,76,20.3,HIGH,535.9,RED,CLEAR,10.0,0,0,0.43,83.6,0,SYNTHETIC / SIMULATION DATA
TRF-011784,2026-02-14 22:11:00,22,5,1,BLR-MARATH-05,Marathahalli Bridge,12.955986618199944,77.70010534642607,Outer Ring Road,0.66,0.185,57,19.6,HIGH,582.5,RED,CLEAR,10.0,0,0,0.23,80.9,0,SYNTHETIC / SIMULATION DATA
TRF-011785,2026-01-07 03:29:00,3,2,0,BLR-WFIELD-07,Whitefield ITPL Main Gate,12.985625656562584,77.73333058848259,ITPL Main Road,0.7,0.378,93,16.3,HIGH,581.3,RED,FOG,1.5,0,1,0.24,80.7,0,SYNTHETIC / SIMULATION DATA
TRF-011786,2026-03-14 23:22:00,23,5,1,BLR-ECITY-02,Electronic City Toll,12.844716120255134,77.66106695880782,Hosur Elevated Expressway,0.86,0.169,53,40.7,LOW,80.3,YELLOW,CLOUDY,10.0,0,0,0.25,71.5,0,SYNTHETIC / SIMULATION DATA
TRF-011787,2026-03-07 13:32:00,13,5,1,BLR-ORR-08,Outer Ring Road Sarjapur Jn,12.919852933267867,77.64822235802073,Sarjapur-ORR Junction,0.64,0.732,198,8.4,CRITICAL,1579.3,YELLOW,CLEAR,10.0,0,0,0.37,91.6,0,SYNTHETIC / SIMULATION DATA
TRF-011788,2026-01-24 02:40:00,2,5,1,BLR-HEBBL-04,Hebbal Flyover,13.035400263194532,77.59747658246481,Airport Road / Bellary Road,0.8,0.358,85,23.4,LOW,16.6,GREEN,CLEAR,10.0,0,1,0.21,79.8,0,SYNTHETIC / SIMULATION DATA
TRF-011789,2026-02-21 06:14:00,6,5,1,BLR-MARATH-05,Marathahalli Bridge,12.956856320667276,77.70299172629171,Outer Ring Road,0.73,0.275,75,20.1,HIGH,372.3,RED,CLEAR,10.0,0,1,0.36,84.8,0,SYNTHETIC / SIMULATION DATA
TRF-011790,2026-02-28 12:27:00,12,5,1,BLR-KRPUR-03,KR Puram Hanging Bridge,12.996789375483493,77.69229825814212,Old Madras Road / ORR,0.59,0.667,183,12.6,HIGH,369.1,RED,CLOUDY,10.0,0,0,0.71,89.0,0,SYNTHETIC / SIMULATION DATA
TRF-011791,2026-03-31 15:03:00,15,1,0,BLR-MGROAD-11,MG Road Brigade Jn,12.974093587767236,77.60767120555073,Mahatma Gandhi Road,0.91,0.769,201,13.6,HIGH,556.7,RED,CLEAR,10.0,0,0,0.48,87.1,0,SYNTHETIC / SIMULATION DATA
TRF-011792,2026-01-24 15:30:00,15,5,1,BLR-BELLAN-06,Bellandur EcoSpace,12.925736429625115,77.67801877176107,Outer Ring Road IT Corridor,0.64,0.734,215,9.0,CRITICAL,1664.4,GREEN,RAIN,6.0,0,0,0.36,95.3,0,SYNTHETIC / SIMULATION DATA
TRF-011793,2026-03-11 02:36:00,2,2,0,BLR-ECITY-02,Electronic City Toll,12.84337951548994,77.65946199443226,Hosur Elevated Expressway,0.85,0.408,119,30.8,MEDIUM,135.2,GREEN,CLOUDY,10.0,0,0,0.3,74.3,0,SYNTHETIC / SIMULATION DATA
TRF-011794,2026-02-17 08:04:00,8,1,0,BLR-KORAM-09,Koramangala Sony World Jn,12.93374938763684,77.62380140875368,100 Feet Intermediate Ring Road,0.75,0.99,267,7.0,CRITICAL,1750.4,RED,CLEAR,10.0,0,0,0.79,90.6,1,SYNTHETIC / SIMULATION DATA
TRF-011795,2026-02-24 23:31:00,23,1,0,BLR-MGROAD-11,MG Road Brigade Jn,12.976604862999947,77.60637841377446,Mahatma Gandhi Road,0.87,0.212,51,24.6,LOW,55.6,RED,CLEAR,10.0,0,0,0.32,82.8,0,SYNTHETIC / SIMULATION DATA
TRF-011796,2026-02-11 10:08:00,10,2,0,BLR-KRPUR-03,KR Puram Hanging Bridge,12.997302891305425,77.69107663670168,Old Madras Road / ORR,0.6,0.99,266,4.3,CRITICAL,1200.8,GREEN,CLEAR,10.0,0,1,0.85,94.4,0,SYNTHETIC / SIMULATION DATA
TRF-011797,2026-02-16 16:53:00,16,0,0,BLR-ORR-08,Outer Ring Road Sarjapur Jn,12.921162282693157,77.64846197514787,Sarjapur-ORR Junction,0.62,0.709,210,10.7,CRITICAL,1062.0,RED,CLEAR,10.0,0,0,0.71,91.4,0,SYNTHETIC / SIMULATION DATA
TRF-011798,2026-01-24 14:32:00,14,5,1,BLR-KORAM-09,Koramangala Sony World Jn,12.935833897550253,77.62427390441516,100 Feet Intermediate Ring Road,0.75,0.686,185,13.9,HIGH,475.1,RED,CLEAR,10.0,0,0,0.62,84.1,0,SYNTHETIC / SIMULATION DATA
