multimodal_id,zone_name,hour,time_of_day_period,traffic_density,average_speed_kmh,accident_probability,pedestrian_risk,road_condition_score,noise_db,emergency_vehicle_present,incident_risk_score,traffic_impact_score,data_source
MM-REC-010172,Koramangala Sony World Jn,0,night,0.566,14.9,0.382,0.431,0.72,88.3,0,39.3,53.4,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010173,Koramangala Sony World Jn,18,evening_peak,0.97,8.5,0.428,0.275,0.88,94.6,0,41.9,73.7,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010174,Bellandur EcoSpace,8,morning_peak,0.839,7.9,0.396,0.858,0.76,97.7,0,54.3,74.1,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010175,KR Puram Hanging Bridge,8,morning_peak,0.28,18.1,0.427,0.464,0.65,90.6,0,38.5,40.8,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010176,Bellandur EcoSpace,23,night,0.206,14.9,0.741,0.748,0.69,90.2,1,63.2,49.4,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010177,Electronic City Toll,2,night,0.964,12.1,0.334,0.62,0.92,87.7,0,45.8,72.4,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010178,Indiranagar 100ft Road,10,morning_peak,0.755,13.5,0.904,0.096,0.86,90.0,0,55.8,69.1,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010179,Silk Board Junction,22,night,0.839,8.1,0.624,0.067,0.61,98.2,0,46.2,70.6,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010180,Whitefield ITPL Main Gate,8,morning_peak,0.415,20.2,0.737,0.203,0.75,82.6,0,47.0,48.2,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010181,Hebbal Flyover,1,night,0.312,22.2,0.37,0.538,0.84,86.7,0,36.4,38.6,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010182,Whitefield ITPL Main Gate,21,evening_peak,0.841,8.5,0.429,0.672,0.84,90.9,0,50.3,72.6,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010183,Outer Ring Road Sarjapur Jn,14,afternoon,0.801,8.6,0.246,0.605,0.57,92.8,0,42.5,66.6,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010184,Outer Ring Road Sarjapur Jn,20,evening_peak,0.347,12.4,0.628,0.337,0.66,90.7,0,45.3,50.5,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010185,Indiranagar 100ft Road,4,night,0.337,23.1,0.462,0.088,0.94,83.5,0,28.6,36.3,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010186,Electronic City Toll,17,evening_peak,0.779,19.2,0.674,0.429,0.94,87.3,0,53.3,64.5,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010187,Electronic City Toll,11,morning_peak,0.221,36.6,0.571,0.534,0.79,80.6,1,49.5,28.1,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010188,Indiranagar 100ft Road,12,afternoon,0.496,19.8,0.682,0.414,0.94,86.2,0,49.1,52.8,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010189,MG Road Brigade Jn,16,afternoon,0.646,12.2,0.61,0.539,0.89,91.3,0,51.7,64.3,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010190,KR Puram Hanging Bridge,11,morning_peak,0.534,11.6,0.628,0.41,0.53,92.4,0,51.2,59.3,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010191,Outer Ring Road Sarjapur Jn,12,afternoon,0.67,7.5,0.673,0.788,0.68,91.3,0,63.2,72.5,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010192,Whitefield ITPL Main Gate,21,evening_peak,0.762,12.4,0.645,0.44,0.7,87.1,0,54.5,68.5,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010193,Whitefield ITPL Main Gate,21,evening_peak,0.425,17.8,0.548,0.174,0.74,85.5,0,38.0,46.4,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010194,Yeshwanthpur TTMC Circle,6,night,0.8,10.3,0.964,0.618,0.82,92.2,0,72.6,79.7,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010195,Whitefield ITPL Main Gate,18,evening_peak,0.692,11.5,0.841,0.356,0.78,86.7,0,59.3,69.4,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010196,Electronic City Toll,14,afternoon,0.272,35.0,0.57,0.059,0.85,82.4,0,32.7,26.6,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010197,Marathahalli Bridge,23,night,0.41,14.3,0.755,0.494,0.64,89.5,0,56.1,55.7,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010198,Silk Board Junction,22,night,0.935,6.9,0.03,0.296,0.63,99.3,1,31.5,65.8,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010199,Indiranagar 100ft Road,2,night,0.277,25.9,0.871,0.671,0.92,83.3,0,60.9,45.8,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010200,Hebbal Flyover,17,evening_peak,0.456,20.2,0.465,0.441,0.79,88.0,0,40.9,46.8,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010201,Hebbal Flyover,0,night,0.343,23.9,0.451,0.42,0.83,87.0,0,37.6,39.0,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010202,Yeshwanthpur TTMC Circle,4,night,0.447,15.1,0.283,0.905,0.78,89.3,0,44.3,51.3,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010203,Marathahalli Bridge,3,night,0.846,7.7,0.076,0.343,0.61,92.5,0,28.6,63.0,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010204,Silk Board Junction,10,morning_peak,0.258,15.2,0.382,0.49,0.72,92.4,0,36.1,41.5,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010205,Outer Ring Road Sarjapur Jn,18,evening_peak,0.212,17.7,0.474,0.33,0.65,89.1,0,36.3,38.0,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010206,Marathahalli Bridge,6,night,0.489,14.0,0.373,0.416,0.75,91.3,0,37.0,50.7,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010207,Electronic City Toll,16,afternoon,0.845,14.8,0.443,0.24,0.81,89.9,0,40.5,64.0,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010208,Koramangala Sony World Jn,19,evening_peak,0.548,16.0,0.936,0.624,0.78,87.2,0,68.1,64.9,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010209,Yeshwanthpur TTMC Circle,11,morning_peak,0.795,9.6,0.568,0.772,0.78,92.3,0,59.0,73.7,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010210,Outer Ring Road Sarjapur Jn,14,afternoon,0.685,10.2,0.632,0.232,0.6,94.8,1,53.5,64.7,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010211,KR Puram Hanging Bridge,8,morning_peak,0.871,5.3,0.763,0.691,0.69,96.8,0,67.8,83.0,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010212,MG Road Brigade Jn,3,night,0.287,21.1,0.397,0.551,0.89,87.3,0,37.0,39.1,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010213,Marathahalli Bridge,17,evening_peak,0.48,16.3,0.167,0.488,0.71,91.4,0,29.8,45.2,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010214,Koramangala Sony World Jn,9,morning_peak,0.551,16.2,0.07,0.429,0.75,88.2,0,24.6,45.6,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010215,MG Road Brigade Jn,10,morning_peak,0.64,14.5,0.217,0.601,1.0,89.7,0,34.4,55.1,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010216,Yeshwanthpur TTMC Circle,6,night,0.811,8.7,0.561,0.593,0.81,93.3,0,54.1,73.1,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010217,KR Puram Hanging Bridge,6,night,0.481,11.6,0.069,0.276,0.61,89.8,1,26.1,44.7,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010218,Silk Board Junction,18,evening_peak,0.806,5.9,0.385,0.508,0.6,98.6,0,46.1,70.6,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010219,Yeshwanthpur TTMC Circle,9,morning_peak,0.264,21.9,0.965,0.827,0.64,84.7,0,71.7,51.7,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010220,Marathahalli Bridge,23,night,0.739,11.8,0.672,0.291,0.76,94.8,0,51.0,67.1,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010221,MG Road Brigade Jn,0,night,0.239,22.1,0.938,0.436,0.8,86.3,0,58.7,46.1,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010222,Outer Ring Road Sarjapur Jn,23,night,0.592,12.2,0.757,0.185,0.71,92.3,0,50.5,61.5,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010223,Whitefield ITPL Main Gate,0,night,0.734,11.9,0.166,0.558,0.69,88.1,0,35.5,59.3,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010224,Bellandur EcoSpace,4,night,0.446,10.3,0.833,0.787,0.63,93.4,0,67.5,64.6,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010225,Whitefield ITPL Main Gate,20,evening_peak,0.558,14.6,0.179,0.438,0.83,85.6,0,29.1,49.3,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010226,MG Road Brigade Jn,15,afternoon,0.42,19.2,0.32,0.708,0.83,89.7,0,40.1,45.9,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010227,Bellandur EcoSpace,12,afternoon,0.313,15.0,0.019,0.323,0.68,91.7,0,16.8,34.9,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010228,Bellandur EcoSpace,6,night,0.59,11.3,0.709,0.182,0.65,92.4,0,48.8,61.1,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010229,Indiranagar 100ft Road,12,afternoon,0.542,19.1,0.74,0.099,0.9,85.1,0,44.9,53.1,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010230,Outer Ring Road Sarjapur Jn,3,night,0.328,16.4,0.235,0.216,0.7,88.0,0,23.9,37.7,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010231,Electronic City Toll,4,night,0.869,14.0,0.331,0.185,0.81,87.4,0,34.5,62.7,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010232,Indiranagar 100ft Road,18,evening_peak,0.204,28.2,0.578,0.692,0.77,83.1,0,48.7,35.5,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010233,Hebbal Flyover,16,afternoon,0.973,6.6,0.18,0.346,0.77,95.6,0,33.6,71.0,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010234,Whitefield ITPL Main Gate,6,night,0.369,21.7,0.079,0.275,0.76,83.2,0,18.4,32.8,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010235,Yeshwanthpur TTMC Circle,16,afternoon,0.306,18.7,0.372,0.452,0.71,86.4,0,35.5,40.2,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010236,Marathahalli Bridge,0,night,0.668,10.1,0.78,0.636,0.63,90.6,0,64.7,71.1,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010237,Marathahalli Bridge,10,morning_peak,0.223,18.4,0.244,0.588,0.64,85.1,0,32.6,35.9,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010238,Koramangala Sony World Jn,18,evening_peak,0.443,16.2,0.727,0.666,0.82,84.7,0,57.8,56.8,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010239,Yeshwanthpur TTMC Circle,12,afternoon,0.478,14.6,0.413,0.924,0.69,89.8,0,52.0,55.7,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010240,Hebbal Flyover,12,afternoon,0.719,13.2,0.238,0.799,0.88,90.5,0,42.7,61.6,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010241,MG Road Brigade Jn,6,night,0.784,12.3,0.088,0.168,0.91,90.4,0,20.8,55.6,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010242,Indiranagar 100ft Road,11,morning_peak,0.211,26.6,0.935,0.92,0.76,82.8,0,70.6,46.4,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010243,MG Road Brigade Jn,4,night,0.864,11.0,0.328,0.081,0.88,94.1,0,30.9,63.7,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010244,Marathahalli Bridge,13,afternoon,0.475,15.8,0.467,0.867,0.65,90.9,0,53.3,55.2,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010245,Hebbal Flyover,7,night,0.884,9.1,0.531,0.244,0.79,93.7,0,45.4,71.6,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010246,Koramangala Sony World Jn,8,morning_peak,0.252,22.7,0.541,0.087,0.86,84.0,0,31.7,34.7,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010247,Silk Board Junction,10,morning_peak,0.294,15.0,0.922,0.678,0.57,92.6,1,72.2,55.7,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010248,Whitefield ITPL Main Gate,11,morning_peak,0.488,18.5,0.798,0.696,0.65,85.7,0,64.1,58.6,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010249,Yeshwanthpur TTMC Circle,10,morning_peak,0.626,13.7,0.922,0.402,0.76,91.6,0,63.3,67.2,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010250,Koramangala Sony World Jn,20,evening_peak,0.539,15.1,0.651,0.121,0.87,85.5,0,41.7,54.5,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010251,Silk Board Junction,19,evening_peak,0.514,12.5,0.594,0.528,0.57,93.1,0,51.9,58.3,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010252,Whitefield ITPL Main Gate,14,afternoon,0.351,21.0,0.836,0.544,0.82,82.5,0,58.3,50.4,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010253,MG Road Brigade Jn,17,evening_peak,0.379,19.6,0.382,0.327,0.99,88.9,0,31.2,41.4,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010254,MG Road Brigade Jn,2,night,0.247,21.4,0.415,0.576,0.85,85.1,0,38.3,37.9,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010255,Whitefield ITPL Main Gate,6,night,0.882,10.0,0.959,0.671,0.7,92.0,0,76.2,83.7,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010256,Indiranagar 100ft Road,1,night,0.748,12.3,0.238,0.176,0.86,86.1,0,27.7,57.2,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010257,Electronic City Toll,3,night,0.6,24.9,0.609,0.502,0.8,85.0,1,56.0,52.5,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010258,Marathahalli Bridge,23,night,0.487,16.5,0.516,0.236,0.77,91.0,0,38.7,49.8,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010259,MG Road Brigade Jn,19,evening_peak,0.563,16.3,0.39,0.307,0.89,90.0,0,34.8,51.2,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010260,KR Puram Hanging Bridge,10,morning_peak,0.319,14.4,0.818,0.469,0.7,87.7,0,56.3,53.0,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010261,Indiranagar 100ft Road,22,night,0.267,27.6,0.828,0.793,0.94,80.7,1,66.7,44.5,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010262,Marathahalli Bridge,19,evening_peak,0.636,13.7,0.696,0.503,0.65,92.4,0,56.9,64.1,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010263,Outer Ring Road Sarjapur Jn,11,morning_peak,0.342,12.7,0.68,0.395,0.58,88.5,0,49.8,51.7,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010264,Electronic City Toll,12,afternoon,0.671,20.1,0.305,0.427,0.89,86.0,0,35.6,52.1,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010265,Koramangala Sony World Jn,1,night,0.617,14.9,0.864,0.831,0.9,89.6,0,69.9,69.1,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010266,MG Road Brigade Jn,9,morning_peak,0.215,24.5,0.211,0.437,0.84,87.3,0,25.2,28.8,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010267,Koramangala Sony World Jn,21,evening_peak,0.747,10.5,0.499,0.879,0.8,90.7,0,57.6,70.8,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010268,Whitefield ITPL Main Gate,6,night,0.222,24.7,0.979,0.789,0.84,83.7,0,68.7,47.8,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010269,Bellandur EcoSpace,2,night,0.429,11.7,0.939,0.47,0.66,92.6,0,63.8,61.9,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010270,Marathahalli Bridge,20,evening_peak,0.334,17.6,0.141,0.06,0.72,89.8,0,15.7,33.6,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010271,KR Puram Hanging Bridge,16,afternoon,0.406,14.6,0.912,0.536,0.5,88.5,0,65.5,58.9,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010272,Yeshwanthpur TTMC Circle,17,evening_peak,0.284,19.4,0.041,0.754,0.71,88.3,1,32.9,35.2,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010273,Silk Board Junction,21,evening_peak,0.878,5.0,0.247,0.33,0.74,96.8,0,35.1,69.6,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010274,Yeshwanthpur TTMC Circle,0,night,0.608,14.2,0.683,0.781,0.76,89.7,0,61.8,65.1,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010275,Indiranagar 100ft Road,10,morning_peak,0.735,14.2,0.925,0.098,0.87,89.1,1,61.4,68.2,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010276,Silk Board Junction,16,afternoon,0.692,7.1,0.303,0.099,0.66,97.9,0,29.9,59.4,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010277,Koramangala Sony World Jn,9,morning_peak,0.493,17.3,0.909,0.491,0.7,88.4,0,63.6,59.8,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010278,MG Road Brigade Jn,17,evening_peak,0.795,10.2,0.153,0.835,0.83,92.9,0,41.4,65.6,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010279,Silk Board Junction,3,night,0.866,6.3,0.783,0.525,0.68,97.7,0,64.5,80.8,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010280,Whitefield ITPL Main Gate,20,evening_peak,0.865,11.1,0.794,0.452,0.82,89.7,0,61.8,76.7,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010281,Marathahalli Bridge,8,morning_peak,0.975,6.9,0.44,0.269,0.71,96.6,0,44.1,75.3,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010282,Koramangala Sony World Jn,1,night,0.487,14.3,0.553,0.52,0.81,86.3,0,47.1,55.0,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010283,Outer Ring Road Sarjapur Jn,15,afternoon,0.839,7.1,0.795,0.538,0.61,95.1,0,65.7,79.5,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010284,Electronic City Toll,6,night,0.382,31.0,0.269,0.055,0.89,83.4,0,20.3,28.0,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010285,Koramangala Sony World Jn,18,evening_peak,0.292,18.6,0.4,0.178,0.76,86.4,0,29.2,37.5,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010286,Electronic City Toll,7,night,0.574,24.0,0.507,0.249,0.97,83.0,0,37.9,47.6,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010287,Electronic City Toll,10,morning_peak,0.957,11.1,0.973,0.34,0.87,90.4,0,67.9,82.8,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010288,Marathahalli Bridge,8,morning_peak,0.942,5.8,0.895,0.571,0.79,94.3,0,70.8,86.9,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010289,Whitefield ITPL Main Gate,0,night,0.558,16.2,0.243,0.481,0.73,85.3,0,34.0,49.8,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010290,Yeshwanthpur TTMC Circle,20,evening_peak,0.862,10.1,0.305,0.67,0.82,95.4,0,45.2,69.7,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010291,KR Puram Hanging Bridge,5,night,0.672,8.3,0.664,0.948,0.66,94.7,0,67.1,73.4,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010292,Outer Ring Road Sarjapur Jn,15,afternoon,0.555,10.9,0.643,0.891,0.59,90.8,0,63.6,65.8,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010293,MG Road Brigade Jn,13,afternoon,0.225,24.1,0.928,0.86,0.83,85.6,0,68.3,48.1,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010294,MG Road Brigade Jn,13,afternoon,0.722,12.5,0.382,0.41,0.91,92.1,0,39.2,61.2,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010295,Silk Board Junction,13,afternoon,0.821,5.9,0.193,0.815,0.72,98.3,0,44.2,70.4,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010296,Yeshwanthpur TTMC Circle,11,morning_peak,0.913,8.9,0.442,0.208,0.73,96.0,1,46.5,70.8,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010297,Electronic City Toll,9,morning_peak,0.693,19.9,0.802,0.883,0.8,86.5,0,70.6,67.7,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010298,Indiranagar 100ft Road,13,afternoon,0.243,25.9,0.933,0.417,0.79,81.0,0,58.2,43.1,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010299,Electronic City Toll,10,morning_peak,0.232,38.1,0.66,0.102,0.9,81.4,0,36.7,24.9,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010300,Bellandur EcoSpace,19,evening_peak,0.295,13.5,0.672,0.924,0.63,92.0,0,61.5,54.4,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010301,Silk Board Junction,11,morning_peak,0.498,9.6,0.896,0.83,0.68,95.2,0,71.7,68.9,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010302,Marathahalli Bridge,2,night,0.555,12.9,0.08,0.543,0.76,89.9,0,27.9,49.6,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010303,MG Road Brigade Jn,2,night,0.731,13.1,0.291,0.283,0.82,92.9,0,32.9,58.1,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010304,Bellandur EcoSpace,17,evening_peak,0.809,7.4,0.322,0.32,0.65,97.0,0,38.1,66.5,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010305,Electronic City Toll,22,night,0.213,36.6,0.972,0.526,0.87,82.1,1,66.4,35.8,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010306,Outer Ring Road Sarjapur Jn,23,night,0.651,10.6,0.267,0.591,0.6,93.1,0,40.6,59.3,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010307,Bellandur EcoSpace,14,afternoon,0.892,6.6,0.723,0.452,0.74,96.5,0,59.8,79.7,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010308,Electronic City Toll,11,morning_peak,0.448,28.9,0.706,0.724,0.8,81.4,0,58.6,47.6,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010309,Marathahalli Bridge,23,night,0.208,18.6,0.572,0.134,0.64,87.1,0,35.8,37.1,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010310,Electronic City Toll,4,night,0.628,21.9,0.438,0.647,0.88,86.6,0,46.5,53.9,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010311,Koramangala Sony World Jn,23,night,0.538,16.8,0.672,0.891,0.89,87.7,0,61.7,61.3,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010312,MG Road Brigade Jn,15,afternoon,0.767,10.7,0.102,0.184,0.99,93.2,0,20.8,56.5,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010313,Hebbal Flyover,8,morning_peak,0.522,18.1,0.471,0.136,0.87,87.0,0,33.7,48.1,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010314,Bellandur EcoSpace,12,afternoon,0.722,9.0,0.384,0.419,0.73,96.0,0,41.3,64.0,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010315,Indiranagar 100ft Road,9,morning_peak,0.779,12.2,0.749,0.657,0.84,89.9,0,63.4,73.6,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010316,MG Road Brigade Jn,9,morning_peak,0.285,21.5,0.599,0.119,0.99,87.7,0,34.3,38.4,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010317,Indiranagar 100ft Road,12,afternoon,0.72,14.5,0.032,0.071,0.88,86.6,0,15.2,49.3,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010318,KR Puram Hanging Bridge,20,evening_peak,0.762,8.4,0.499,0.599,0.51,94.3,0,53.8,70.2,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010319,Marathahalli Bridge,21,evening_peak,0.953,5.0,0.536,0.729,0.72,97.1,0,59.4,82.4,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010320,MG Road Brigade Jn,22,night,0.48,18.7,0.522,0.305,0.91,89.5,0,39.2,48.7,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010321,MG Road Brigade Jn,12,afternoon,0.88,9.9,0.653,0.604,0.99,91.6,0,57.8,76.9,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010322,Silk Board Junction,13,afternoon,0.596,11.2,0.041,0.268,0.62,94.9,0,21.3,48.9,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010323,Indiranagar 100ft Road,22,night,0.677,14.1,0.916,0.203,0.75,87.6,0,59.0,66.9,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010324,Silk Board Junction,22,night,0.466,11.3,0.959,0.532,0.56,94.8,0,67.8,64.7,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010325,Marathahalli Bridge,19,evening_peak,0.792,7.2,0.723,0.71,0.8,92.3,1,69.2,77.8,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010326,Marathahalli Bridge,18,evening_peak,0.961,6.2,0.892,0.647,0.64,93.6,0,74.3,88.1,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010327,Silk Board Junction,13,afternoon,0.449,11.6,0.826,0.654,0.68,92.1,0,63.5,62.3,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010328,KR Puram Hanging Bridge,3,night,0.514,11.2,0.153,0.904,0.65,91.7,0,40.7,54.3,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010329,Indiranagar 100ft Road,6,night,0.727,13.0,0.101,0.439,0.75,88.1,0,28.9,55.7,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010330,MG Road Brigade Jn,5,night,0.479,16.3,0.739,0.947,0.93,87.6,0,64.8,61.2,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010331,Electronic City Toll,1,night,0.223,38.2,0.105,0.364,0.91,80.2,0,18.1,16.0,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010332,Koramangala Sony World Jn,23,night,0.475,18.0,0.484,0.559,0.84,87.1,0,44.5,50.8,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010333,Bellandur EcoSpace,23,night,0.211,15.0,0.174,0.524,0.76,90.2,0,26.5,35.9,SYNTHETIC MULTIMODAL SIMULATION
MM-REC-010334,Outer Ring Road Sarjapur Jn,8,morning_peak,0.574,11.9,0.11,0.917,0.61,91.0,0,40.4,55.4,SYNTHETIC MULTIMODAL SIMULATION
