emergency_event_id,vehicle_id,emergency_vehicle_type,distance_to_dest_km,traffic_density,signal_count,current_speed_kmh,baseline_eta_minutes,target_optimized_eta_minutes,emergency_delay_minutes,recommended_priority,green_corridor_required,data_tag
EMG-EVT-007884,AMB-05,AMBULANCE,11.1,0.78,19,27.1,47.4,14.0,33.4,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007885,AMB-06,AMBULANCE,14.6,0.61,27,34.9,57.5,18.6,38.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007886,FIRE-01,FIRE_TRUCK,9.8,0.78,17,22.1,47.0,12.4,34.6,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007887,AMB-14,AMBULANCE,15.5,0.6,29,35.6,60.9,19.8,41.1,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007888,AMB-12,AMBULANCE,3.2,0.76,6,30.0,13.6,4.1,9.5,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007889,AMB-10,AMBULANCE,2.3,0.46,6,43.7,10.4,3.1,7.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007890,AMB-01,AMBULANCE,14.6,0.5,28,43.8,53.6,18.7,34.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007891,AMB-15,AMBULANCE,5.9,0.76,13,24.7,29.9,7.7,22.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007892,FIRE-01,FIRE_TRUCK,5.0,0.63,10,32.6,21.2,6.5,14.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007893,FIRE-06,FIRE_TRUCK,2.2,0.54,4,35.8,8.5,2.8,5.7,HIGH,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007894,AMB-20,AMBULANCE,2.9,0.68,7,29.3,14.3,3.9,10.4,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007895,AMB-17,AMBULANCE,1.8,0.4,5,52.9,8.0,2.5,5.5,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007896,AMB-20,AMBULANCE,11.1,0.37,22,48.3,40.2,14.3,25.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007897,POL-02,POLICE,13.9,0.34,27,48.9,49.5,17.9,31.6,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007898,AMB-07,AMBULANCE,12.6,0.7,22,30.6,51.1,15.9,35.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007899,AMB-11,AMBULANCE,3.5,0.82,6,25.0,15.6,4.4,11.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007900,AMB-11,AMBULANCE,6.4,0.21,13,55.2,22.6,8.3,14.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007901,AMB-16,AMBULANCE,12.4,0.32,25,49.9,44.9,16.0,28.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007902,FIRE-01,FIRE_TRUCK,1.6,0.93,2,11.9,10.5,2.0,8.5,HIGH,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007903,FIRE-09,FIRE_TRUCK,5.7,0.24,11,61.0,18.8,7.3,11.5,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007904,FIRE-05,FIRE_TRUCK,3.0,0.25,5,52.7,9.4,3.8,5.6,HIGH,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007905,FIRE-01,FIRE_TRUCK,11.0,0.77,21,28.1,48.7,14.1,34.6,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007906,AMB-20,AMBULANCE,7.3,0.73,13,31.1,29.7,9.3,20.4,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007907,AMB-13,AMBULANCE,9.0,0.73,16,26.6,39.5,11.4,28.1,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007908,AMB-13,AMBULANCE,2.5,0.24,4,54.5,7.6,3.1,4.5,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007909,AMB-06,AMBULANCE,11.1,0.67,20,35.7,42.7,14.1,28.6,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007910,AMB-03,AMBULANCE,8.1,0.37,15,53.7,27.1,10.3,16.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007911,AMB-12,AMBULANCE,9.0,0.47,16,43.6,31.6,11.4,20.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007912,AMB-04,AMBULANCE,15.5,0.88,30,22.8,76.8,19.9,56.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007913,AMB-18,AMBULANCE,2.7,0.67,6,30.7,12.5,3.5,9.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007914,FIRE-09,FIRE_TRUCK,1.9,0.66,5,30.0,9.8,2.6,7.2,HIGH,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007915,FIRE-09,FIRE_TRUCK,13.6,0.45,25,48.2,46.9,17.3,29.6,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007916,AMB-14,AMBULANCE,11.7,0.44,21,50.2,39.2,14.9,24.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007917,FIRE-09,FIRE_TRUCK,8.2,0.52,16,38.6,31.9,10.5,21.4,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007918,FIRE-05,FIRE_TRUCK,12.6,0.3,22,58.8,39.3,15.9,23.4,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007919,AMB-15,AMBULANCE,15.1,0.57,30,33.6,63.0,19.5,43.5,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007920,AMB-06,AMBULANCE,10.2,0.35,20,48.0,36.8,13.1,23.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007921,AMB-01,AMBULANCE,3.1,0.32,7,50.9,12.1,4.1,8.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007922,AMB-15,AMBULANCE,10.6,0.57,19,41.2,38.2,13.5,24.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007923,AMB-13,AMBULANCE,4.6,0.49,8,44.4,15.8,5.8,10.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007924,AMB-16,AMBULANCE,13.7,0.42,25,42.6,49.3,17.4,31.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007925,FIRE-08,FIRE_TRUCK,13.7,0.42,27,41.8,52.1,17.6,34.5,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007926,AMB-10,AMBULANCE,7.6,0.53,13,44.2,25.9,9.6,16.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007927,AMB-05,AMBULANCE,5.8,0.28,10,51.8,18.7,7.3,11.4,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007928,AMB-02,AMBULANCE,9.9,0.55,18,36.9,37.7,12.6,25.1,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007929,FIRE-09,FIRE_TRUCK,5.6,0.48,10,41.6,20.1,7.1,13.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007930,POL-08,POLICE,11.8,0.75,23,30.3,51.0,15.2,35.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007931,AMB-04,AMBULANCE,5.8,0.68,13,32.1,26.4,7.6,18.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007932,AMB-13,AMBULANCE,12.2,0.42,24,45.9,44.7,15.7,29.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007933,FIRE-05,FIRE_TRUCK,1.7,0.77,4,30.5,8.1,2.3,5.8,HIGH,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007934,AMB-06,AMBULANCE,5.0,0.85,10,24.3,24.3,6.5,17.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007935,POL-04,POLICE,14.8,0.64,28,31.4,61.9,18.9,43.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007936,AMB-10,AMBULANCE,12.2,0.73,23,31.6,50.8,15.6,35.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007937,AMB-02,AMBULANCE,7.1,0.78,13,29.2,30.2,9.0,21.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007938,FIRE-10,FIRE_TRUCK,12.5,0.97,25,18.4,70.8,16.1,54.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007939,AMB-01,AMBULANCE,11.8,0.48,21,43.7,41.4,15.0,26.4,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007940,AMB-17,AMBULANCE,1.6,0.73,5,31.6,9.0,2.2,6.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007941,AMB-19,AMBULANCE,8.6,0.38,16,46.6,30.3,11.0,19.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007942,AMB-19,AMBULANCE,8.2,0.22,17,58.2,28.9,10.6,18.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007943,AMB-20,AMBULANCE,13.0,0.35,23,47.2,44.1,16.5,27.6,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007944,AMB-10,AMBULANCE,13.7,0.62,25,34.8,53.6,17.4,36.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007945,AMB-04,AMBULANCE,6.7,0.93,15,20.2,37.9,8.8,29.1,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007946,POL-03,POLICE,5.9,0.37,13,46.1,23.3,7.7,15.6,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007947,AMB-01,AMBULANCE,15.7,0.84,30,26.5,71.5,20.1,51.4,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007948,FIRE-04,FIRE_TRUCK,13.6,0.93,26,18.1,76.3,17.4,58.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007949,AMB-16,AMBULANCE,15.7,0.41,31,48.5,56.6,20.2,36.4,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007950,AMB-16,AMBULANCE,11.5,0.81,21,24.9,52.9,14.6,38.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007951,AMB-12,AMBULANCE,9.5,0.78,18,24.5,44.9,12.2,32.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007952,AMB-02,AMBULANCE,11.9,0.58,23,39.3,45.8,15.3,30.5,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007953,AMB-05,AMBULANCE,9.3,0.32,18,55.8,31.6,11.9,19.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007954,AMB-19,AMBULANCE,7.2,0.74,13,30.5,29.8,9.2,20.6,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007955,AMB-13,AMBULANCE,5.8,0.79,11,21.0,29.8,7.4,22.4,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007956,AMB-13,AMBULANCE,15.9,0.23,31,60.7,52.9,20.4,32.5,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007957,AMB-09,AMBULANCE,5.3,0.45,11,40.7,21.0,6.9,14.1,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007958,AMB-14,AMBULANCE,8.0,0.83,14,18.4,42.9,10.1,32.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007959,FIRE-01,FIRE_TRUCK,14.6,0.69,29,29.8,64.2,18.8,45.4,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007960,FIRE-10,FIRE_TRUCK,1.6,0.95,3,10.6,12.7,2.0,10.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007961,AMB-01,AMBULANCE,14.2,0.72,28,25.2,67.4,18.3,49.1,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007962,FIRE-04,FIRE_TRUCK,10.8,0.61,21,36.9,42.8,13.9,28.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007963,AMB-15,AMBULANCE,7.2,0.52,12,41.7,24.8,9.1,15.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007964,AMB-09,AMBULANCE,2.3,0.79,5,21.3,12.5,3.0,9.5,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007965,AMB-14,AMBULANCE,12.4,0.46,22,39.6,45.2,15.7,29.5,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007966,AMB-11,AMBULANCE,5.3,0.27,10,57.0,17.6,6.8,10.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007967,FIRE-01,FIRE_TRUCK,15.5,0.29,30,50.6,54.4,19.9,34.5,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007968,AMB-06,AMBULANCE,1.8,0.24,5,54.4,8.0,2.5,5.5,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007969,FIRE-07,FIRE_TRUCK,15.5,0.76,30,29.2,67.8,19.9,47.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007970,FIRE-06,FIRE_TRUCK,2.2,0.36,4,45.4,7.7,2.8,4.9,HIGH,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007971,AMB-20,AMBULANCE,3.6,0.74,9,28.7,18.3,4.8,13.5,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007972,FIRE-04,FIRE_TRUCK,10.2,0.9,19,21.3,51.5,13.0,38.5,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007973,FIRE-02,FIRE_TRUCK,2.0,0.68,3,29.2,7.7,2.5,5.2,HIGH,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007974,AMB-01,AMBULANCE,4.3,0.39,10,44.6,17.8,5.7,12.1,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007975,AMB-02,AMBULANCE,3.9,0.32,8,53.2,14.0,5.1,8.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007976,FIRE-09,FIRE_TRUCK,11.2,0.46,20,45.9,38.6,14.2,24.4,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007977,FIRE-05,FIRE_TRUCK,5.9,0.39,11,49.3,20.4,7.5,12.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007978,AMB-02,AMBULANCE,3.9,0.72,10,33.6,19.0,5.3,13.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007979,AMB-19,AMBULANCE,7.5,0.51,16,43.3,29.6,9.8,19.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007980,AMB-18,AMBULANCE,14.8,0.79,28,20.4,77.1,18.9,58.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007981,AMB-02,AMBULANCE,9.3,0.78,18,26.0,43.1,11.9,31.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007982,AMB-04,AMBULANCE,9.4,0.31,17,57.3,30.2,12.0,18.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007983,AMB-07,AMBULANCE,9.0,0.74,19,25.1,44.3,11.7,32.6,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007984,POL-05,POLICE,6.5,0.33,14,52.6,24.2,8.5,15.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007985,AMB-16,AMBULANCE,10.9,0.57,22,36.6,44.3,14.1,30.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007986,AMB-16,AMBULANCE,14.1,0.63,26,33.0,56.8,18.0,38.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007987,AMB-02,AMBULANCE,8.2,0.26,14,52.7,26.1,10.3,15.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007988,AMB-20,AMBULANCE,6.3,0.38,12,46.3,22.6,8.1,14.5,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007989,POL-04,POLICE,2.4,0.63,4,36.0,8.8,3.0,5.8,HIGH,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007990,AMB-19,AMBULANCE,12.0,0.93,22,14.6,75.7,15.3,60.4,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007991,AMB-20,AMBULANCE,14.9,0.9,28,16.2,88.8,19.1,69.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007992,AMB-02,AMBULANCE,6.7,0.74,15,28.7,32.0,8.8,23.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007993,AMB-05,AMBULANCE,10.3,0.68,19,35.4,40.3,13.1,27.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007994,AMB-14,AMBULANCE,6.8,0.5,13,39.4,26.0,8.7,17.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007995,AMB-06,AMBULANCE,6.2,0.98,14,12.4,46.8,8.2,38.6,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007996,AMB-07,AMBULANCE,11.6,0.46,21,41.8,41.9,14.8,27.1,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007997,AMB-10,AMBULANCE,12.0,0.31,21,49.3,39.8,15.2,24.6,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007998,AMB-03,AMBULANCE,12.7,0.56,23,38.8,47.2,16.2,31.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-007999,POL-06,POLICE,4.2,0.29,8,56.9,14.0,5.4,8.6,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008000,AMB-17,AMBULANCE,14.0,0.3,26,57.4,45.8,17.9,27.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008001,FIRE-01,FIRE_TRUCK,11.2,0.44,21,47.4,39.4,14.3,25.1,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008002,FIRE-07,FIRE_TRUCK,15.4,0.88,29,16.0,92.5,19.7,72.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008003,FIRE-03,FIRE_TRUCK,15.7,0.88,30,17.4,90.1,20.1,70.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008004,AMB-03,AMBULANCE,1.6,0.54,4,44.4,7.0,2.1,4.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008005,FIRE-07,FIRE_TRUCK,1.8,0.37,3,44.8,6.0,2.3,3.7,HIGH,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008006,AMB-11,AMBULANCE,4.0,0.7,9,29.0,19.1,5.3,13.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008007,AMB-16,AMBULANCE,10.8,0.34,19,53.1,35.0,13.7,21.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008008,FIRE-05,FIRE_TRUCK,8.5,0.94,15,18.1,46.2,10.8,35.4,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008009,AMB-04,AMBULANCE,7.7,0.69,14,27.5,33.6,9.8,23.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008010,FIRE-07,FIRE_TRUCK,15.8,0.56,28,33.5,61.9,20.0,41.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008011,FIRE-02,FIRE_TRUCK,8.6,0.34,17,48.0,31.1,11.1,20.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008012,FIRE-03,FIRE_TRUCK,2.3,0.98,7,10.0,22.2,3.2,19.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008013,AMB-18,AMBULANCE,4.5,0.72,11,25.4,23.8,6.0,17.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008014,AMB-17,AMBULANCE,12.1,0.43,22,47.1,41.8,15.4,26.4,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008015,AMB-19,AMBULANCE,1.6,0.27,3,58.8,5.2,2.0,3.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008016,AMB-12,AMBULANCE,4.3,0.22,7,62.5,12.5,5.4,7.1,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008017,AMB-09,AMBULANCE,9.2,0.49,19,39.5,36.8,11.9,24.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008018,AMB-12,AMBULANCE,11.9,0.42,23,50.9,41.6,15.3,26.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008019,AMB-02,AMBULANCE,13.4,0.72,24,33.6,52.7,17.0,35.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008020,AMB-06,AMBULANCE,12.0,0.96,22,18.0,66.4,15.3,51.1,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008021,AMB-15,AMBULANCE,14.9,0.86,29,21.3,76.8,19.2,57.6,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008022,AMB-04,AMBULANCE,11.1,0.83,20,22.4,53.7,14.1,39.6,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008023,AMB-03,AMBULANCE,15.3,0.92,27,17.9,83.7,19.4,64.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008024,AMB-03,AMBULANCE,9.0,0.88,18,17.8,51.9,11.6,40.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008025,AMB-06,AMBULANCE,15.6,0.84,31,17.1,91.9,20.1,71.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008026,FIRE-08,FIRE_TRUCK,12.9,0.73,26,31.4,55.8,16.7,39.1,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008027,AMB-03,AMBULANCE,15.7,0.89,31,18.9,87.0,20.2,66.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008028,FIRE-04,FIRE_TRUCK,15.3,0.53,27,36.3,57.7,19.4,38.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008029,AMB-10,AMBULANCE,8.4,0.44,15,48.0,28.5,10.7,17.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008030,AMB-11,AMBULANCE,8.7,0.61,15,37.7,31.8,11.0,20.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008031,AMB-16,AMBULANCE,7.1,0.46,12,47.2,23.4,8.9,14.5,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008032,AMB-17,AMBULANCE,7.0,0.82,15,26.2,34.0,9.1,24.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008033,AMB-19,AMBULANCE,1.7,0.96,4,18.6,10.3,2.3,8.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008034,AMB-14,AMBULANCE,13.8,0.59,26,33.6,55.8,17.7,38.1,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008035,FIRE-08,FIRE_TRUCK,5.5,0.33,9,51.6,17.2,6.9,10.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008036,FIRE-08,FIRE_TRUCK,13.7,0.96,25,15.2,84.1,17.4,66.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008037,POL-04,POLICE,10.3,0.96,21,11.8,77.6,13.3,64.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008038,AMB-18,AMBULANCE,1.9,0.62,5,35.6,9.2,2.6,6.6,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008039,FIRE-04,FIRE_TRUCK,9.4,0.83,19,19.9,51.1,12.2,38.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008040,AMB-11,AMBULANCE,14.5,0.79,26,21.5,71.7,18.4,53.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008041,FIRE-01,FIRE_TRUCK,15.6,0.98,29,10.0,128.4,19.9,108.5,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008042,AMB-08,AMBULANCE,9.8,0.26,19,52.9,33.9,12.6,21.3,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008043,AMB-08,AMBULANCE,5.7,0.86,13,19.1,33.5,7.5,26.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008044,POL-07,POLICE,10.9,0.52,21,42.1,40.7,14.0,26.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008045,FIRE-04,FIRE_TRUCK,8.2,0.95,14,11.1,61.1,10.3,50.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008046,AMB-13,AMBULANCE,13.4,0.96,25,19.1,72.1,17.1,55.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008047,AMB-17,AMBULANCE,5.4,0.87,9,17.6,29.2,6.8,22.4,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008048,AMB-17,AMBULANCE,14.3,0.89,28,22.9,71.1,18.4,52.7,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008049,FIRE-01,FIRE_TRUCK,10.3,0.95,18,13.3,68.1,13.0,55.1,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008050,FIRE-04,FIRE_TRUCK,13.4,0.53,25,41.0,49.6,17.1,32.5,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008051,FIRE-09,FIRE_TRUCK,6.7,0.59,12,33.0,26.6,8.5,18.1,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008052,POL-01,POLICE,7.7,0.79,14,27.2,33.8,9.8,24.0,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008053,FIRE-10,FIRE_TRUCK,14.9,0.5,29,43.0,55.6,19.2,36.4,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008054,AMB-04,AMBULANCE,9.3,0.78,17,28.4,40.0,11.8,28.2,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008055,AMB-09,AMBULANCE,2.4,0.76,4,24.2,10.8,3.0,7.8,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008056,AMB-11,AMBULANCE,4.4,0.3,10,55.8,16.7,5.8,10.9,CRITICAL,1,SYNTHETIC EMERGENCY V2X
EMG-EVT-008057,FIRE-09,FIRE_TRUCK,2.1,0.21,6,54.9,9.5,2.9,6.6,HIGH,1,SYNTHETIC EMERGENCY V2X
