message_id,sender_vehicle_id,sender_type,receiver_vehicle_id,distance_m,sender_speed_kmh,receiver_speed_kmh,relative_speed_kmh,acceleration_mps2,deceleration_mps2,heading_difference_deg,braking_status,communication_mode,latency_ms,packet_loss_rate,signal_strength_dbm,hazard_type,time_to_collision_sec,collision_probability,warning_required,v2v_risk_level,data_source
V2V-MSG-010025,VEH-041,AMBULANCE,VEH-298,1043.9,23.6,20.9,2.7,1.9,0.0,30.2,NORMAL,C-V2V,41.55,0.02,-87.8,HAZARD,99.0,0.025,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010026,VEH-085,AMBULANCE,VEH-274,717.5,23.8,41.0,-17.2,-2.12,2.12,24.5,LIGHT_BRAKING,C-V2V,39.43,0.014,-84.1,NORMAL_DRIVING,99.0,0.103,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010027,VEH-123,TRUCK,VEH-232,1008.0,44.9,31.2,13.7,-1.09,1.09,25.5,LIGHT_BRAKING,C-V2V,63.33,0.029,-87.1,NORMAL_DRIVING,99.0,0.113,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010028,VEH-105,SUV,VEH-242,117.2,82.5,74.8,7.7,-1.8,1.8,17.9,LIGHT_BRAKING,DSRC,2.71,0.012,-62.7,NORMAL_DRIVING,54.79,0.022,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010029,AMB-07,AMBULANCE,VEH-177,426.6,21.7,38.0,-16.3,-0.29,0.29,7.3,LIGHT_BRAKING,C-V2V,53.62,0.013,-73.8,NORMAL_DRIVING,99.0,0.024,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010030,VEH-044,BUS,VEH-225,75.4,15.2,12.1,3.1,-0.77,0.77,10.5,LIGHT_BRAKING,DSRC,5.57,0.013,-54.2,NORMAL_DRIVING,87.56,0.019,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010031,VEH-029,BUS,VEH-181,232.2,28.8,7.9,20.9,0.41,0.0,12.7,NORMAL,DSRC,5.29,0.032,-81.2,NORMAL_DRIVING,40.0,0.147,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010032,VEH-148,AMBULANCE,VEH-155,100.3,35.8,26.0,9.8,-5.73,5.73,49.1,HARD_BRAKING,DSRC,7.9,0.017,-58.1,SUDDEN_BRAKING,36.84,0.084,1,WARNING,SYNTHETIC V2V TELEMETRY
V2V-MSG-010033,VEH-136,CAR,VEH-158,442.6,84.7,71.0,13.7,-2.41,2.41,13.2,LIGHT_BRAKING,C-V2V,50.2,0.025,-74.9,NORMAL_DRIVING,99.0,0.051,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010034,VEH-116,AMBULANCE,VEH-211,42.6,39.6,29.1,10.5,0.4,0.0,21.9,NORMAL,DSRC,8.49,0.014,-47.5,NORMAL_DRIVING,14.61,0.103,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010035,VEH-009,MOTORBIKE,VEH-247,417.9,44.3,25.2,19.1,1.78,0.0,53.6,NORMAL,C-V2V,51.43,0.02,-70.0,NORMAL_DRIVING,78.77,0.043,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010036,VEH-123,TRUCK,VEH-282,1016.6,23.3,41.5,-18.2,-0.21,0.21,53.1,LIGHT_BRAKING,C-V2V,54.78,0.028,-90.1,NORMAL_DRIVING,99.0,0.054,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010037,VEH-057,SUV,VEH-211,501.2,47.6,45.8,1.8,-8.87,8.87,0.9,HARD_BRAKING,C-V2V,60.95,0.015,-75.0,SUDDEN_BRAKING,99.0,0.097,1,WARNING,SYNTHETIC V2V TELEMETRY
V2V-MSG-010038,VEH-078,AMBULANCE,VEH-155,329.4,42.9,18.4,24.5,0.75,0.0,27.3,NORMAL,C-V2V,55.41,0.025,-68.9,NORMAL_DRIVING,48.4,0.067,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010039,VEH-127,BUS,VEH-202,144.3,69.9,72.4,-2.5,-1.84,1.84,31.7,LIGHT_BRAKING,DSRC,2.69,0.017,-63.2,NORMAL_DRIVING,99.0,0.065,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010040,VEH-138,CAR,VEH-169,94.2,21.0,19.3,1.7,-1.62,1.62,12.4,LIGHT_BRAKING,DSRC,5.48,0.014,-58.2,NORMAL_DRIVING,99.0,0.134,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010041,VEH-062,BUS,VEH-239,221.7,81.9,96.5,-14.6,-13.07,13.07,44.5,CRASH_STOP,DSRC,3.74,0.031,-81.6,ACCIDENT,99.0,0.968,1,CRITICAL,SYNTHETIC V2V TELEMETRY
V2V-MSG-010042,VEH-129,CAR,VEH-288,153.1,64.0,41.1,22.9,-8.24,8.24,18.3,CRASH_STOP,DSRC,7.74,0.022,-70.4,ACCIDENT,24.07,0.924,1,CRITICAL,SYNTHETIC V2V TELEMETRY
V2V-MSG-010043,VEH-090,AMBULANCE,VEH-160,157.4,46.3,52.7,-6.4,1.19,0.0,12.2,NORMAL,DSRC,7.7,0.015,-67.7,NORMAL_DRIVING,99.0,0.026,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010044,VEH-126,TRUCK,VEH-167,79.3,38.7,45.7,-7.0,-7.94,7.94,12.1,HARD_BRAKING,DSRC,2.6,0.01,-53.4,SUDDEN_BRAKING,99.0,0.35,1,WARNING,SYNTHETIC V2V TELEMETRY
V2V-MSG-010045,VEH-045,AMBULANCE,VEH-288,247.2,47.2,38.8,8.4,-2.32,2.32,38.9,LIGHT_BRAKING,C-V2V,53.23,0.027,-69.9,NORMAL_DRIVING,99.0,0.14,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010046,AMB-07,AMBULANCE,VEH-245,511.7,84.9,100.6,-15.7,-0.34,0.34,7.5,LIGHT_BRAKING,C-V2V,27.65,0.018,-77.1,NORMAL_DRIVING,99.0,0.056,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010047,VEH-059,AMBULANCE,VEH-184,192.3,48.0,52.2,-4.2,-0.83,0.83,31.4,LIGHT_BRAKING,DSRC,8.28,0.034,-77.0,PEDESTRIAN_CONFLICT,99.0,0.105,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010048,VEH-084,MOTORBIKE,VEH-185,244.2,84.4,88.1,-3.7,-9.43,9.43,53.5,CRASH_STOP,DSRC,8.28,0.04,-84.4,ACCIDENT,99.0,0.955,1,CRITICAL,SYNTHETIC V2V TELEMETRY
V2V-MSG-010049,VEH-016,CAR,VEH-296,213.1,28.7,8.6,20.1,-9.75,9.75,39.3,CRASH_STOP,DSRC,5.77,0.027,-78.2,ACCIDENT,38.17,0.971,1,CRITICAL,SYNTHETIC V2V TELEMETRY
V2V-MSG-010050,VEH-039,MOTORBIKE,VEH-210,507.6,77.5,58.3,19.2,-6.88,6.88,6.0,HARD_BRAKING,C-V2V,55.13,0.03,-75.7,SUDDEN_BRAKING,95.18,0.083,1,WARNING,SYNTHETIC V2V TELEMETRY
V2V-MSG-010051,VEH-070,AMBULANCE,VEH-270,72.0,42.1,26.3,15.8,0.99,0.0,0.1,NORMAL,DSRC,5.01,0.017,-54.5,HAZARD,16.41,0.139,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010052,VEH-016,MOTORBIKE,VEH-156,57.5,62.7,55.1,7.6,-5.96,5.96,5.6,HARD_BRAKING,DSRC,8.38,0.012,-53.3,SUDDEN_BRAKING,27.24,0.497,1,WARNING,SYNTHETIC V2V TELEMETRY
V2V-MSG-010053,VEH-101,TRUCK,VEH-223,203.1,83.8,91.7,-7.9,1.63,0.0,0.6,NORMAL,DSRC,8.46,0.026,-74.8,NORMAL_DRIVING,99.0,0.066,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010054,VEH-064,AMBULANCE,VEH-152,820.7,29.0,11.8,17.2,2.17,0.0,18.7,NORMAL,C-V2V,49.85,0.009,-81.4,NORMAL_DRIVING,99.0,0.103,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010055,VEH-049,TRUCK,VEH-211,100.2,81.9,72.6,9.3,0.56,0.0,0.0,NORMAL,DSRC,7.73,0.012,-58.4,NORMAL_DRIVING,38.79,0.01,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010056,VEH-089,BUS,VEH-252,77.5,59.8,77.3,-17.5,0.46,0.0,6.0,NORMAL,DSRC,3.28,0.01,-51.5,EMERGENCY_VEHICLE,99.0,0.097,1,WARNING,SYNTHETIC V2V TELEMETRY
V2V-MSG-010057,VEH-071,BUS,VEH-247,1014.1,37.4,35.8,1.6,0.43,0.0,26.6,NORMAL,C-V2V,63.77,0.023,-93.9,HAZARD,99.0,0.028,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010058,VEH-075,TRUCK,VEH-196,916.8,61.2,76.5,-15.3,-0.8,0.8,29.8,LIGHT_BRAKING,C-V2V,47.53,0.012,-90.2,NORMAL_DRIVING,99.0,0.112,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010059,VEH-059,MOTORBIKE,VEH-168,86.1,68.0,58.3,9.7,-2.22,2.22,15.6,LIGHT_BRAKING,DSRC,6.68,0.017,-55.2,NORMAL_DRIVING,31.95,0.127,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010060,VEH-099,BUS,VEH-297,75.7,28.9,37.3,-8.4,-2.08,2.08,26.4,LIGHT_BRAKING,DSRC,3.32,0.01,-53.6,NORMAL_DRIVING,99.0,0.075,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010061,VEH-030,TRUCK,VEH-219,754.6,55.4,38.7,16.7,-0.25,0.25,0.4,LIGHT_BRAKING,C-V2V,47.59,0.02,-84.2,NORMAL_DRIVING,99.0,0.025,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010062,VEH-085,AMBULANCE,VEH-245,179.8,15.1,15.9,-0.8,0.15,0.0,2.8,NORMAL,DSRC,6.81,0.022,-75.4,HAZARD,99.0,0.012,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010063,VEH-080,SUV,VEH-282,1033.0,33.0,29.6,3.4,-0.15,0.15,19.9,LIGHT_BRAKING,C-V2V,48.54,0.01,-88.1,NORMAL_DRIVING,99.0,0.03,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010064,VEH-100,MOTORBIKE,VEH-163,269.7,43.4,58.9,-15.5,2.32,0.0,6.3,NORMAL,C-V2V,45.44,0.013,-67.8,PEDESTRIAN_CONFLICT,99.0,0.098,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010065,VEH-089,MOTORBIKE,VEH-280,46.0,21.3,31.7,-10.4,-2.47,2.47,4.7,LIGHT_BRAKING,C-V2V,58.15,0.01,-60.7,NORMAL_DRIVING,99.0,0.069,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010066,VEH-077,TRUCK,VEH-265,105.5,38.3,57.5,-19.2,-0.6,0.6,10.0,LIGHT_BRAKING,C-V2V,46.93,0.026,-63.3,NORMAL_DRIVING,99.0,0.102,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010067,VEH-045,BUS,VEH-166,248.5,47.5,27.6,19.9,-0.69,0.69,18.0,LIGHT_BRAKING,DSRC,3.87,0.043,-83.8,NORMAL_DRIVING,44.95,0.082,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010068,VEH-122,AMBULANCE,VEH-161,220.6,16.9,0.1,16.8,-10.25,10.25,36.6,CRASH_STOP,DSRC,7.82,0.031,-77.9,ACCIDENT,47.27,0.937,1,CRITICAL,SYNTHETIC V2V TELEMETRY
V2V-MSG-010069,VEH-014,TRUCK,VEH-296,932.3,48.5,57.9,-9.4,-2.16,2.16,23.9,LIGHT_BRAKING,C-V2V,46.06,0.026,-88.3,NORMAL_DRIVING,99.0,0.095,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010070,VEH-029,BUS,VEH-222,206.1,77.4,71.4,6.0,-5.8,5.8,0.4,HARD_BRAKING,C-V2V,37.1,0.009,-62.3,SUDDEN_BRAKING,99.0,0.149,1,WARNING,SYNTHETIC V2V TELEMETRY
V2V-MSG-010071,VEH-104,SUV,VEH-226,409.2,64.4,65.9,-1.5,-2.42,2.42,25.4,LIGHT_BRAKING,C-V2V,22.23,0.008,-69.1,NORMAL_DRIVING,99.0,0.128,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010072,VEH-010,CAR,VEH-277,20.1,75.7,81.9,-6.2,-1.97,1.97,56.5,LIGHT_BRAKING,DSRC,8.24,0.009,-44.4,HAZARD,99.0,0.112,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010073,VEH-062,SUV,VEH-179,371.8,76.5,95.5,-19.0,1.78,0.0,3.1,NORMAL,C-V2V,48.82,0.024,-72.4,NORMAL_DRIVING,99.0,0.063,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010074,VEH-001,MOTORBIKE,VEH-224,734.5,28.3,36.9,-8.6,-12.04,12.04,17.0,CRASH_STOP,C-V2V,34.8,0.024,-84.7,ACCIDENT,99.0,0.909,1,CRITICAL,SYNTHETIC V2V TELEMETRY
V2V-MSG-010075,VEH-022,CAR,VEH-255,40.5,71.4,82.0,-10.6,1.88,0.0,0.7,NORMAL,DSRC,4.8,0.012,-45.6,NORMAL_DRIVING,99.0,0.104,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010076,VEH-094,MOTORBIKE,VEH-228,269.0,31.2,15.6,15.6,-7.38,7.38,28.0,HARD_BRAKING,DSRC,2.22,0.042,-90.8,SUDDEN_BRAKING,62.08,0.108,1,WARNING,SYNTHETIC V2V TELEMETRY
V2V-MSG-010077,VEH-127,BUS,VEH-200,432.7,48.4,24.6,23.8,-0.61,0.61,35.9,LIGHT_BRAKING,C-V2V,38.49,0.017,-73.7,NORMAL_DRIVING,65.45,0.038,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010078,VEH-038,TRUCK,VEH-255,785.8,29.6,40.1,-10.5,-2.28,2.28,61.7,LIGHT_BRAKING,C-V2V,46.17,0.011,-81.8,PEDESTRIAN_CONFLICT,99.0,0.066,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010079,VEH-015,TRUCK,VEH-209,308.9,30.8,40.6,-9.8,-8.8,8.8,40.9,HARD_BRAKING,C-V2V,26.79,0.015,-66.4,SUDDEN_BRAKING,99.0,0.136,1,WARNING,SYNTHETIC V2V TELEMETRY
V2V-MSG-010080,VEH-099,TRUCK,VEH-219,527.9,15.9,8.9,7.0,-7.05,7.05,17.0,HARD_BRAKING,C-V2V,24.99,0.018,-79.3,SUDDEN_BRAKING,99.0,0.138,1,WARNING,SYNTHETIC V2V TELEMETRY
V2V-MSG-010081,VEH-003,CAR,VEH-300,770.0,66.6,60.1,6.5,-7.55,7.55,9.8,HARD_BRAKING,C-V2V,25.35,0.022,-81.0,SUDDEN_BRAKING,99.0,0.061,1,WARNING,SYNTHETIC V2V TELEMETRY
V2V-MSG-010082,VEH-018,CAR,VEH-266,107.4,68.5,48.0,20.5,-8.02,8.02,0.0,HARD_BRAKING,DSRC,6.21,0.019,-57.2,SUDDEN_BRAKING,18.86,0.138,1,WARNING,SYNTHETIC V2V TELEMETRY
V2V-MSG-010083,VEH-084,MOTORBIKE,VEH-298,58.2,38.3,22.4,15.9,-1.67,1.67,24.1,LIGHT_BRAKING,DSRC,6.48,0.008,-50.2,NORMAL_DRIVING,13.18,0.077,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010084,VEH-130,BUS,VEH-163,155.8,69.8,60.7,9.1,-0.15,0.15,19.6,LIGHT_BRAKING,DSRC,3.72,0.027,-66.7,NORMAL_DRIVING,61.64,0.089,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010085,VEH-041,AMBULANCE,VEH-219,159.8,67.3,48.4,18.9,2.18,0.0,0.4,NORMAL,DSRC,7.69,0.022,-71.7,NORMAL_DRIVING,30.44,0.05,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010086,VEH-064,TRUCK,VEH-222,156.8,49.9,52.2,-2.3,-1.25,1.25,13.4,LIGHT_BRAKING,DSRC,4.08,0.025,-69.7,NORMAL_DRIVING,99.0,0.016,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010087,VEH-073,SUV,VEH-186,6.9,22.0,0.0,22.0,1.07,0.0,50.0,NORMAL,DSRC,6.43,0.015,-42.9,NORMAL_DRIVING,1.13,0.865,1,CRITICAL,SYNTHETIC V2V TELEMETRY
V2V-MSG-010088,VEH-128,AMBULANCE,VEH-270,217.0,34.9,22.7,12.2,-9.02,9.02,17.3,HARD_BRAKING,DSRC,8.32,0.031,-81.9,SUDDEN_BRAKING,64.03,0.058,1,WARNING,SYNTHETIC V2V TELEMETRY
V2V-MSG-010089,VEH-095,MOTORBIKE,VEH-177,254.4,60.2,71.1,-10.9,2.34,0.0,13.7,NORMAL,DSRC,6.33,0.047,-87.9,HAZARD,99.0,0.051,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010090,VEH-018,TRUCK,VEH-276,53.5,28.0,39.3,-11.3,1.16,0.0,55.2,NORMAL,DSRC,6.29,0.007,-48.1,NORMAL_DRIVING,99.0,0.071,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010091,VEH-073,BUS,VEH-292,264.3,58.5,41.9,16.6,-11.4,11.4,53.5,CRASH_STOP,DSRC,7.06,0.04,-86.9,ACCIDENT,57.32,0.917,1,CRITICAL,SYNTHETIC V2V TELEMETRY
V2V-MSG-010092,VEH-111,MOTORBIKE,VEH-293,523.1,29.0,20.0,9.0,-1.39,1.39,22.3,LIGHT_BRAKING,C-V2V,56.77,0.005,-79.6,NORMAL_DRIVING,99.0,0.055,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010093,VEH-005,SUV,VEH-161,398.0,68.7,63.5,5.2,1.44,0.0,1.3,NORMAL,C-V2V,42.04,0.016,-69.5,NORMAL_DRIVING,99.0,0.014,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010094,VEH-085,TRUCK,VEH-244,265.7,32.1,25.7,6.4,-2.05,2.05,14.5,LIGHT_BRAKING,DSRC,5.26,0.054,-90.3,NORMAL_DRIVING,99.0,0.011,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010095,AMB-07,AMBULANCE,VEH-186,311.7,71.9,90.7,-18.8,1.79,0.0,33.7,NORMAL,C-V2V,63.42,0.023,-70.3,NORMAL_DRIVING,99.0,0.138,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010096,VEH-114,SUV,VEH-214,73.7,40.9,43.8,-2.9,-1.95,1.95,19.2,LIGHT_BRAKING,C-V2V,51.64,0.023,-62.8,NORMAL_DRIVING,99.0,0.091,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010097,VEH-089,CAR,VEH-264,178.4,51.7,43.6,8.1,-2.14,2.14,19.2,LIGHT_BRAKING,DSRC,3.62,0.024,-69.7,NORMAL_DRIVING,79.29,0.143,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010098,VEH-047,BUS,VEH-232,27.2,35.0,50.2,-15.2,0.95,0.0,16.4,NORMAL,DSRC,2.11,0.008,-43.4,PEDESTRIAN_CONFLICT,99.0,0.124,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010099,VEH-127,AMBULANCE,VEH-287,210.1,31.1,40.6,-9.5,-1.88,1.88,26.9,LIGHT_BRAKING,DSRC,3.15,0.028,-78.6,NORMAL_DRIVING,99.0,0.14,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010100,VEH-120,AMBULANCE,VEH-297,130.8,22.7,42.1,-19.4,-6.43,6.43,21.1,HARD_BRAKING,DSRC,4.13,0.024,-65.8,SUDDEN_BRAKING,99.0,0.054,1,WARNING,SYNTHETIC V2V TELEMETRY
V2V-MSG-010101,VEH-124,AMBULANCE,VEH-193,1012.3,21.0,18.8,2.2,-6.17,6.17,34.4,HARD_BRAKING,C-V2V,47.59,0.008,-90.9,SUDDEN_BRAKING,99.0,0.141,1,WARNING,SYNTHETIC V2V TELEMETRY
V2V-MSG-010102,VEH-105,TRUCK,VEH-240,135.6,28.6,24.2,4.4,2.39,0.0,9.1,NORMAL,DSRC,4.56,0.025,-61.6,NORMAL_DRIVING,99.0,0.124,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010103,VEH-103,TRUCK,VEH-296,58.5,33.0,43.4,-10.4,-1.97,1.97,2.8,LIGHT_BRAKING,DSRC,6.55,0.01,-51.9,PEDESTRIAN_CONFLICT,99.0,0.119,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010104,VEH-024,SUV,VEH-279,76.8,24.5,22.2,2.3,2.26,0.0,44.8,NORMAL,DSRC,7.31,0.007,-51.4,NORMAL_DRIVING,99.0,0.068,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010105,VEH-011,BUS,VEH-250,147.2,41.7,39.1,2.6,0.67,0.0,57.1,NORMAL,DSRC,4.84,0.019,-66.8,NORMAL_DRIVING,99.0,0.017,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010106,VEH-097,CAR,VEH-186,110.4,75.3,91.5,-16.2,1.99,0.0,6.8,NORMAL,DSRC,7.59,0.011,-57.0,NORMAL_DRIVING,99.0,0.03,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010107,VEH-018,AMBULANCE,VEH-232,1119.0,27.4,44.4,-17.0,-7.67,7.67,6.2,HARD_BRAKING,C-V2V,27.29,0.007,-92.3,SUDDEN_BRAKING,99.0,0.021,1,WARNING,SYNTHETIC V2V TELEMETRY
V2V-MSG-010108,VEH-139,TRUCK,VEH-206,618.2,58.2,63.9,-5.7,-6.07,6.07,7.9,HARD_BRAKING,C-V2V,38.21,0.013,-81.4,SUDDEN_BRAKING,99.0,0.013,1,WARNING,SYNTHETIC V2V TELEMETRY
V2V-MSG-010109,AMB-07,AMBULANCE,VEH-260,185.9,30.8,21.4,9.4,-5.96,5.96,31.7,HARD_BRAKING,DSRC,6.19,0.029,-71.0,SUDDEN_BRAKING,71.2,0.098,1,WARNING,SYNTHETIC V2V TELEMETRY
V2V-MSG-010110,VEH-115,BUS,VEH-272,142.7,19.4,3.6,15.8,-1.3,1.3,39.0,LIGHT_BRAKING,C-V2V,38.29,0.023,-60.6,NORMAL_DRIVING,32.51,0.035,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010111,VEH-145,TRUCK,VEH-274,9.2,71.9,52.8,19.1,-2.04,2.04,29.3,LIGHT_BRAKING,DSRC,6.96,0.015,-41.3,NORMAL_DRIVING,1.73,0.824,1,CRITICAL,SYNTHETIC V2V TELEMETRY
V2V-MSG-010112,VEH-077,CAR,VEH-218,16.7,69.6,85.9,-16.3,-2.11,2.11,62.8,LIGHT_BRAKING,DSRC,2.94,0.012,-43.6,NORMAL_DRIVING,99.0,0.056,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010113,VEH-009,MOTORBIKE,VEH-199,66.6,31.5,8.6,22.9,-1.61,1.61,12.8,LIGHT_BRAKING,DSRC,2.69,0.013,-52.7,NORMAL_DRIVING,10.47,0.14,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010114,VEH-060,MOTORBIKE,VEH-266,21.4,84.8,104.5,-19.7,-2.05,2.05,32.3,LIGHT_BRAKING,DSRC,2.12,0.003,-46.6,NORMAL_DRIVING,99.0,0.11,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010115,VEH-078,BUS,VEH-164,934.1,69.9,76.0,-6.1,-1.14,1.14,15.3,LIGHT_BRAKING,C-V2V,23.32,0.016,-89.0,NORMAL_DRIVING,99.0,0.126,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010116,VEH-098,BUS,VEH-248,270.8,62.6,77.3,-14.7,-2.11,2.11,62.4,LIGHT_BRAKING,C-V2V,48.94,0.023,-65.3,HAZARD,99.0,0.025,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010117,VEH-022,AMBULANCE,VEH-269,214.7,51.5,35.5,16.0,2.48,0.0,48.5,NORMAL,DSRC,6.55,0.037,-77.0,NORMAL_DRIVING,48.31,0.026,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010118,VEH-109,AMBULANCE,VEH-171,150.4,43.7,41.4,2.3,-0.12,0.12,41.4,LIGHT_BRAKING,C-V2V,60.94,0.007,-61.7,NORMAL_DRIVING,99.0,0.022,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010119,VEH-084,MOTORBIKE,VEH-196,601.2,45.5,58.9,-13.4,-1.19,1.19,24.9,LIGHT_BRAKING,C-V2V,57.32,0.023,-82.0,NORMAL_DRIVING,99.0,0.019,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010120,VEH-050,BUS,VEH-257,74.5,18.0,14.4,3.6,0.88,0.0,33.4,NORMAL,DSRC,8.36,0.009,-56.1,NORMAL_DRIVING,74.5,0.056,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010121,VEH-060,AMBULANCE,VEH-242,801.2,23.5,25.2,-1.7,-8.05,8.05,41.3,CRASH_STOP,C-V2V,52.12,0.031,-85.0,ACCIDENT,99.0,0.901,1,CRITICAL,SYNTHETIC V2V TELEMETRY
V2V-MSG-010122,VEH-076,CAR,VEH-253,148.3,39.1,51.3,-12.2,1.1,0.0,8.0,NORMAL,DSRC,3.65,0.019,-67.8,NORMAL_DRIVING,99.0,0.107,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010123,VEH-145,BUS,VEH-260,46.4,65.7,71.8,-6.1,-0.1,0.1,11.8,LIGHT_BRAKING,C-V2V,44.76,0.015,-59.0,HAZARD,99.0,0.023,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010124,VEH-131,TRUCK,VEH-190,109.5,21.7,32.9,-11.2,-0.59,0.59,33.5,LIGHT_BRAKING,DSRC,3.23,0.008,-57.3,NORMAL_DRIVING,99.0,0.08,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010125,VEH-099,MOTORBIKE,VEH-151,218.6,39.9,55.1,-15.2,-2.13,2.13,34.8,LIGHT_BRAKING,DSRC,4.5,0.04,-80.7,NORMAL_DRIVING,99.0,0.127,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010126,VEH-073,SUV,VEH-273,164.1,36.5,36.1,0.4,0.72,0.0,59.1,NORMAL,C-V2V,59.57,0.034,-66.8,EMERGENCY_VEHICLE,99.0,0.023,1,WARNING,SYNTHETIC V2V TELEMETRY
V2V-MSG-010127,VEH-028,CAR,VEH-207,721.8,73.8,86.8,-13.0,0.27,0.0,37.8,NORMAL,C-V2V,55.94,0.017,-81.5,HAZARD,99.0,0.136,0,SAFE,SYNTHETIC V2V TELEMETRY
V2V-MSG-010128,AMB-07,AMBULANCE,VEH-248,84.7,17.0,1.0,16.0,1.0,0.0,13.7,NORMAL,DSRC,2.5,0.015,-55.2,PEDESTRIAN_CONFLICT,19.06,0.127,0,SAFE,SYNTHETIC V2V TELEMETRY
